Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          276.88274         19.2667        -4.9813        12.3433        23.4174      -161.9568        88.4056       -77.3837       200.7741         2.3164       312.3695
          279.89232         16.6762        -4.7466        15.2356        23.0814      -191.3772        87.5587       -36.7900       216.4144         1.6171       354.0035
          282.90193         14.3066        -4.6962        14.9354        21.2085      -217.7228        79.0482       -14.2223       232.5107         1.8211       397.6247
          285.91152         14.5932        -4.5297        13.6176        20.4675      -208.3349        84.8412       -21.8411       226.4340         1.4714       496.3163
          288.92110         11.9331        -6.7465        14.5381        19.9817      -199.9161        89.9665         6.3952       220.0511         1.9376       461.8900
          291.93068         13.4614        -7.5286        13.4699        20.4775      -199.4100        88.0040        25.4939       219.4985         0.8595       782.4216
          294.94030         12.3948        -7.3544        11.4551        18.4103      -190.0050        81.6031        36.9866       211.6902         1.2383       701.7149
          297.94988         11.3352        -9.0376        11.6053        18.5701      -139.5211        67.3841        41.4399       162.2683         0.8013      1020.2781
          300.95949          8.3703       -11.9467        11.9240        18.8406      -117.1523        96.1826        -3.7678       154.7374         1.0926       924.1934
          303.96908          7.3920       -11.3927        12.5322        18.4795      -116.0430       123.5709       -34.4571       173.2153         0.9761       946.5620
          306.97869          9.7719       -11.2024        12.4592        19.3963      -136.6854       115.6637       -32.4850       182.6481         1.1218       874.4093
          309.98827         12.2238       -10.0093        11.7826        19.7088      -147.6669        95.0748       -23.3398       177.4235         1.0635       872.5977
          312.99786         11.9043        -8.5349        12.2053        19.0663      -157.2834        83.0439       -28.5187       180.2180         1.0635       835.2213
          316.00744         11.6066        -9.3967        12.4737        19.4578      -156.6024        83.1841       -22.7323       179.1767         1.1801       800.2879
          319.01705         10.8500        -8.9922        14.0357        19.8892      -146.7089        81.9554       -10.5016       168.6336         1.2383       793.9206
          322.02664         11.2194        -9.9160        14.5957        20.9102      -139.3940        69.1200        -0.8854       155.8401         1.1509       823.4826
          325.03625         13.1620       -13.2369        13.9153        23.2828      -126.1756        68.1907         5.7746       143.5717         1.0052       839.5268
          328.04583         13.8695       -12.7151        15.7504        24.5379      -105.3955        56.3759         1.9900       119.5525         0.7139       920.9574
          331.05545         12.6314       -12.0234        16.7380        24.1718       -89.4860        42.1094         5.1504        99.2461         0.9470       773.9314
          334.06503         13.3265       -10.5797        17.3375        24.2923       -72.2646        23.4704        12.5868        77.3885         0.9470       744.7206
          337.07462         12.5113       -10.3179        17.0146        23.5051       -66.6424        18.7275        19.2033        71.9469         1.0635       725.2304
          340.08420         13.0556        -9.5482        16.4310        23.0564       -77.6653        41.5963        21.0718        91.5429         1.1509       725.9793
          343.09381         11.3800       -11.4012        13.3925        20.9487      -112.8092        80.1598        22.7562       140.2940         1.2383       723.5978
          346.10340         11.3319       -12.5965        11.0261        20.2153      -150.6743       108.3288        10.6300       186.6231         1.2966       687.2233
          349.11298          7.8716        -8.8078         9.8779        15.3984      -177.2877       126.9804       -25.2968       220.4276         1.2383       750.8011
          352.12259          5.3122        -3.9124         9.2084        11.3278      -186.7604       124.1984       -61.5085       233.0207         1.6171       726.5772
          355.13221          2.3955        -3.4030         4.5271         6.1492      -190.5132       110.7652       -86.1013       237.0112         1.8794       770.0644
          358.14179          3.8148        -3.6136         3.7888         6.4781      -201.1639        88.5891      -103.4554       243.4448         2.1125       757.8534
          361.15137          7.3507        -3.6700         8.1952        11.6044      -210.1777        60.8848      -106.7420       243.9929         2.1416       748.2552
          364.16096         10.6914       -11.5028        10.9304        19.1336      -207.8894        50.5198       -89.5730       232.2150         1.9376       726.9718
          367.17057         12.1261       -11.9499        12.5289        21.1380      -190.0159        65.6906       -61.9164       211.1124         1.8794       648.8551
          370.18015         13.6735       -13.0671        12.0005        22.3992      -207.9001        81.4511       -45.2120       227.8378         1.7919       560.4357
          373.18974         12.0556       -11.8262        14.3222        22.1432      -225.4535        85.0420       -47.6249       245.6331         2.0250       470.4352
          376.19935         14.5001       -11.4729        13.2333        22.7377      -223.5878        78.3589       -44.1611       241.1678         2.0250       473.2140
          379.20893         15.5482        -9.8121        12.5760        22.2751      -213.0572        68.2739       -32.3125       226.0564         1.7337       503.7348
          382.21855         15.4266        -6.7503        13.1407        21.3594      -214.3144        71.7679       -30.5193       228.0713         1.6171       570.9184
          385.22813         15.0483        -6.8429        12.6923        20.8416      -214.2704        85.4565       -24.6042       232.5308         1.9085       568.4574
          388.23775         15.0991        -7.3058        12.5682        20.9599      -183.6463       106.5356       -15.1228       213.6623         1.9085       560.0886
          391.24733         14.6375        -9.6403        11.9729        21.2259      -168.8810       112.1801       -18.7038       204.0164         1.7337       548.2446
          394.25691         13.8856        -7.2914        14.8956        21.6299      -176.7398        89.2923       -31.1000       201.0502         1.4132       605.7446
          397.26649         12.0891        -8.8962        12.6189        19.6093      -183.5760        77.0706       -35.8282       202.6940         1.5588       626.6045
          400.27611         12.2470       -11.0417        13.0107        21.0044      -180.1935        80.9677       -28.3871       200.0413         1.3840       723.8007
          403.28569         10.7604        -8.2261        15.9322        20.9115      -155.9710        83.2524       -47.7088       183.6076         1.2092       699.2709
          406.29531          8.7560        -8.6498        13.8199        18.5061      -151.4780        81.4785       -54.9518       180.8577         1.3549       683.0274
          409.30489         11.6476        -9.0268        12.0743        19.0509      -171.5357        83.9424       -46.5233       196.6230         1.5880       627.6177
          412.31450         10.9974        -7.3394        12.8926        18.4670      -169.7455        72.7465       -41.6901       189.3988         1.5588       646.0809
          415.32409          9.8003        -7.4113        14.3368        18.8817      -150.5905        50.9703       -23.4488       161.4843         1.4423       657.4502
          418.33367         10.4241        -8.8980        14.4274        19.8994      -134.3929        31.8108        -7.5233       138.3973         1.3549       688.7157
          421.34325          9.7392       -10.0849        14.7017        20.3149      -109.3800        36.9904        -3.1453       117.5926         0.9470       887.9447
          424.35287          9.5933       -10.6877        14.7461        20.5841       -88.3285        57.9548         6.2812       105.8987         0.9761       919.2789
          427.36245          9.6934       -11.6037        14.8775        21.2120       -73.1447        66.4515         7.8345       100.2922         0.8013      1040.8933
          430.37206         10.2580       -12.4121        14.7318        21.8245       -48.5098        76.6114         7.5593        91.8234         0.6847      1167.1613
          433.38165          9.5401       -12.3018        15.9077        22.2577       -21.6021        78.8444        -0.6928        83.0658         0.5973      1291.5355
          436.39126          8.8156       -11.8391        16.4675        22.1147         6.8816        67.8762       -12.7572        74.0961         0.5682      1358.8171
          439.40085          8.8370        -9.9479        17.6685        22.1185        26.0990        35.1476       -36.5481        58.3416         0.5973      1284.6637
          442.41043          8.8453        -7.2825        18.4909        21.7529        36.1345        16.3455       -42.7927        59.1617         0.6265      1228.4278
          445.42001          5.2061        -6.0356        18.7652        20.3878        22.9923        11.8081       -33.5092        49.3550         0.5973      1383.3945
          448.42963          6.8223        -9.1704        15.3744        19.1575       -29.5300        26.5521        -6.3002        45.6699         0.8595      1093.9014
          451.43921          9.2308       -10.8969        13.6754        19.7729       -48.4278        48.9019        25.1809        75.8404         0.8595      1096.9238
          454.44882          8.8420       -11.0247        14.7032        20.3939       -15.7307        49.7856        28.6135        63.8366         0.8304      1065.7742
          457.45841          7.9647       -10.0290        15.8196        20.3538        10.2480         8.2296         0.3086        32.8227         0.8887      1001.5709
          460.46802          8.3494        -7.3893        18.2953        21.4250        22.7361       -38.6031       -22.7248        51.6250         0.9470       989.2926
          463.47760          3.2645        -6.6272        19.3905        20.7502        39.7940       -43.7838       -40.2354        72.9613         0.8304      1111.4489
          466.48719          4.3012        -8.5016        16.0651        18.6779        10.2124       -10.7109       -47.6858        55.4596         1.0926       968.8782
          469.49677          4.4120        -8.4406        14.4798        17.3313       -17.7664        19.4542       -58.0735        65.0478         1.3840       861.9161
          472.50638          5.2750        -8.6427        12.9550        16.4425       -30.6000        38.6987       -61.5265        78.9607         1.6171       761.5532
          475.51597          5.9965        -8.7087        13.3570        17.0355       -34.1232        45.5603       -57.2794        80.9251         1.5588       785.2423
          478.52558          8.0167        -8.9241        13.4350        18.0112       -34.8107        44.9132       -43.2262        71.8167         1.5297       792.7968
          481.53516          8.7913        -9.4743        15.0199        19.8153       -37.3162        31.3915       -15.0636        54.6054         1.3257       849.7861
          484.54478          9.7065        -9.1933        16.1644        20.9766       -44.2132        12.0761        12.8606        49.2505         1.0344       988.1139
          487.55436          8.8310       -10.6012        15.3584        20.6459       -61.9809        -4.2755        14.7813        64.4369         0.8887      1085.9809
          490.56394          8.9829       -10.8281        14.6417        20.3056       -84.3648        -4.1454        16.9746        86.8540         0.8595      1093.0647
          493.57353         10.5057       -12.5797        13.7830        21.4147      -100.6591         7.6551        29.0357       105.2222         0.9470       995.4674
          496.58314         12.3183       -10.9083        15.6884        22.7345       -96.6098        16.3318        13.3758       100.0671         0.8013       941.4232
          499.59273         10.8909       -10.3315        14.0224        20.5422       -93.1535         9.5088       -23.6636        99.0872         1.1218       752.1678
          502.60234         12.0840       -12.3234        12.0231        21.0344      -118.8739        -4.9248       -40.2817       126.5663         1.3549       642.5428
          505.61192         15.0779       -15.7273         8.7355        23.4734      -144.7810        18.6997        -8.9921       149.8557         1.1509       666.7788
          508.62154         15.5654       -18.2618         6.8945        24.9661      -152.4474        55.3599       -12.7433       166.5907         1.2092       569.3318
          511.63112         12.6962       -13.4623        14.0810        23.2530      -127.6275        38.0704       -66.8971       152.1162         1.5588       448.8756
          514.64070          9.7179        -9.4266        16.3619        21.2370      -120.7239        14.5132       -75.3557       144.1772         2.4330       441.5462
          517.65029          4.3626        -2.9268        17.3154        18.0948      -155.9877        52.1997       -64.6760       178.2796         2.5204       475.4978
          520.65990          3.8283        -4.7406        15.8363        16.9681      -151.2047        89.9067       -71.8667       192.2940         2.5204       487.8152
          523.66948         15.1463        -2.2342        15.3938        21.7111      -122.6095        87.9269       -57.2186       165.0809         1.9959       441.8128
          526.67910          9.3961        -3.2576        16.8995        19.6084      -181.4603        81.1886       -13.7892       201.4287         1.6171       466.4485
          529.68868         12.6837        -7.0087        16.3439        21.8431      -183.9539        72.9634        31.8416       202.4451         1.5880       584.7145
          532.69830         12.6578        -6.0998        16.7487        21.8620      -152.9843        72.7829        48.5076       176.6402         1.1218       696.6837
          535.70788         10.7642        -8.1998        16.1105        21.0394      -157.8844        58.1630        27.2433       170.8661         1.1218       714.6980
          538.71746         13.1966       -11.4197        14.2913        22.5566      -160.2530        41.7389         0.4091       167.3986         1.3549       662.9758
          541.72708         15.0194       -13.0764        13.3708        23.9865      -140.1486        22.3946       -16.3598       143.1682         1.0926       697.5912
          544.73666         15.7022       -12.5842        13.3859        24.1682      -139.3345        39.8632       -14.6651       146.5194         1.0635       681.5919
          547.74624         14.6308        -9.9849        12.0772        21.4387      -151.4264        57.4197       -38.1919       166.7909         1.3549       618.4939
          550.75586         14.7410        -8.3971        12.1375        20.8597      -170.1985        62.1048       -53.5961       189.0073         1.6754       597.2437
          553.76544         14.4491        -8.2928        12.0047        20.5344      -177.3456        84.1990       -38.7136       201.4369         1.6171       606.8659
          556.77505         13.2230        -8.3249        11.7127        19.5278      -189.8026       109.4838       -12.6165       219.7680         1.9085       528.6990
          559.78464         11.8488        -6.4007        11.9255        17.9883      -209.1251       112.0615         5.2337       237.4277         1.7919       533.1510
          562.79422         11.1494        -4.4292        13.3853        17.9748      -217.6113       115.9866        16.9736       247.2102         1.9959       535.5795
          565.80383         10.1460        -3.4400        15.1605        18.5638      -214.9524       120.6856        28.7624       248.3973         1.8211       572.2575
          568.81342          9.6003        -2.4965        16.9618        19.6495      -201.4560       115.2163        43.4995       236.2013         1.5297       649.8983
          571.82300          8.7003        -7.3038        12.0078        16.5296      -215.7300       119.6998        47.4406       251.3428         1.2092       760.1762
          574.83261          9.9657       -11.0124        12.2883        19.2767      -231.8044       109.1447        62.2626       266.3219         1.7919       657.6673
          577.84220         12.2285       -12.9390        14.4239        22.9130      -200.9707        44.7394        73.4755       220.3951         1.2092       685.4756
          580.85181         12.5279       -11.0431        15.0192        22.4605      -208.9789        16.1961        31.8900       213.6347         1.1218       652.4813
          583.86139         11.1712       -12.1670        12.0650        20.4547      -230.1363        35.6178         0.7324       233.5255         2.1707       499.6535
          586.87098         11.9950       -12.8271         9.3471        19.8943      -227.1798        58.5587        -6.4505       234.7453         2.0833       528.9519
          589.88059         15.1416       -13.1043         8.2770        21.6679      -231.3545        68.4678        -6.1160       241.5852         1.8502       544.1665
          592.89018         15.8601       -12.5488         8.2460        21.8406      -229.7839        78.0105         0.1529       242.6923         1.7337       558.2451
          595.89976         15.8887       -10.0011        10.1931        21.3628      -229.6223        79.7554        -1.5182       243.1141         1.6754       527.2128
          598.90937         13.1277       -10.1718        12.0844        20.5386      -216.9205        82.0423         4.5006       232.0394         2.0542       502.3198
          601.91896         12.9428       -11.6347        11.2778        20.7381      -201.9125        84.9188         3.5909       219.1218         1.9668       504.0081
          604.92857         13.3113       -10.1194        12.7141        21.0057      -200.9251        85.6354        -4.7583       218.4975         1.7628       508.2145
          607.93815         13.4657        -8.4961        12.1571        20.0325      -195.2906        88.1784        -7.3329       214.5340         1.7919       500.1681
          610.94774          9.0105        -7.6025        15.3948        19.3904      -179.2510        94.8999        -2.4008       202.9215         1.7919       548.5385
          613.95738          7.6411        -6.5752        16.0445        18.9485      -161.3558        92.7588        -0.1055       186.1213         1.7919       565.4802
          616.96698          7.9299        -5.7577        16.0838        18.8341      -153.2598        82.7379        -1.4675       174.2845         1.6463       602.8142
          619.97655          9.0552        -6.2417        14.9219        18.5369      -151.4535        70.8173        -9.8421       167.8384         1.7919       606.7133
          622.98616         10.4281        -5.5929        13.9611        18.3013      -147.2987        68.2403       -23.8158       164.1179         1.6754       668.5100
          625.99577         10.8029        -4.7751        15.2689        19.3040      -159.4959        73.4749       -36.0864       179.6113         1.7045       660.1557
          629.00538         10.2587        -9.9607        13.6731        19.7841      -174.9833        44.5299       -57.3025       192.9044         1.5006       678.3937
          632.01495         14.1004       -15.0384        10.6082        23.1842      -169.1286        11.5306       -65.0413       182.1713         1.2383       624.6904
          635.02455          9.1216       -12.0020        12.8892        19.8339      -176.0679        30.9726       -65.7966       190.5024         1.3840       619.5152
          638.03412          8.2747       -13.9674        12.8013        20.6744      -190.4649        40.0069       -58.8362       203.8816         2.0250       458.0077
          641.04373          5.1960       -12.6945        14.6713        20.0847      -199.0805        57.9128       -51.9530       213.9337         1.7919       457.7648
          644.05334          6.1131       -15.1285        13.6244        21.2571      -207.0136        72.3736       -66.2813       229.2001         1.9668       426.3486
          647.06291          6.5726       -13.5704        13.8209        20.4542      -185.9988        77.0782       -70.0652       213.3671         1.7919       487.7718
          650.07252         13.4928       -10.6827        12.7132        21.3963      -172.5114        88.3574       -70.1430       206.5116         2.1416       498.8736
          653.08212         12.8754        -8.3846        15.6496        21.9314      -183.7902       116.1670       -56.8913       225.2214         1.7045       514.0832
          656.09170          8.9351        -3.9351        20.4124        22.6271      -198.4823       136.7814       -34.0938       243.8708         1.6171       516.8918
          659.10130          3.2978         0.4629        21.2779        21.5369      -207.9164       161.9350       -11.4178       264.5191         1.4714       542.9331
          662.11091          7.6539         3.3013        17.8859        19.7328      -188.3812       173.4546        -9.4698       256.4852         1.9959       620.3128
          665.12048         10.7721        -5.8668        15.6097        19.8525      -147.9223       121.5142       -10.6675       192.9035         1.5588       573.2712
          668.13009         10.7273        -7.1695        17.1641        21.4728      -119.8733        74.6507        21.7185       144.8063         1.0926       740.2034
          671.13966         10.4142        -8.4175        17.2115        21.8070      -104.4753        65.9188        42.4005       130.7886         1.0344       708.1885
          674.14930         10.4030        -9.1540        16.6265        21.6439      -113.8227        59.0036        40.1097       135.0781         1.1801       680.7561
          677.15887         11.5096       -10.8602        14.8062        21.6711      -114.4239        39.2834        47.3880       130.0263         1.1218       749.7765
          680.16848         11.3802       -11.3272        14.7424        21.7980      -107.7156        33.1448        39.7327       119.9312         1.2675       699.2913
          683.17805         10.7750       -12.2262        13.0269        20.8634      -117.9665        41.9950        28.2944       128.4659         1.2383       714.4439
          686.18766         11.7372       -13.8742        10.4326        20.9547      -118.5570        59.6042        34.9273       138.2521         1.7337       617.1877
          689.19727         11.8132       -13.2215         9.9555        20.3341      -102.4919        71.1853        45.8337       132.9623         1.5006       650.2698
          692.20684         12.7155       -12.4281         9.6213        20.2166      -102.1044        68.2330        44.3396       130.6857         1.5297       602.6287
          695.21644         14.5957        -9.7006        12.5135        21.5343       -92.9125        67.1282        33.8008       119.9895         1.4423       613.0116
          698.22605         12.1959        -8.2229        14.8383        20.8933       -68.6539        65.3071        24.3603        97.8510         1.2966       634.1574
          701.23562         12.5367        -7.0930        13.5289        19.7614       -62.1346        66.0455        27.4114        94.9293         1.0926       694.1090
