Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          4062.9965          1.8229         1.6164        12.2585        12.4982      -155.7180       130.1081       -23.7006       204.5039         1.4886       410.6554
          4066.0061          0.6393         0.9974        12.6845        12.7397      -135.8423       131.4345       -28.5365       191.2679         1.5357       421.8407
          4069.0158          0.7944         1.2992        12.3849        12.4782      -110.6003       113.8430       -24.2313       160.6660         1.5121       442.6259
          4072.0254          0.5345         2.3156        12.5247        12.7481       -93.8113        97.4486       -13.8774       135.9935         1.5066       434.7040
          4075.0350         -1.0436         3.7675        12.2245        12.8343       -85.6016        87.5264       -11.1906       123.0361         1.4599       435.4319
          4078.0446         -0.9443         4.4764        12.6602        13.4614       -85.6023        75.5790        -8.6347       114.5683         1.4191       437.1920
          4081.0543         -1.2859         5.2697        12.7114        13.8204       -88.8821        71.2784        -8.8442       114.2864         1.3840       432.2991
          4084.0639         -0.7818         4.7093        12.9016        13.7564       -84.4821        63.0380        -8.6030       105.7925         1.3840       434.7274
          4087.0735         -0.2116         4.1603        13.1564        13.8001       -78.2989        52.1686        -7.7545        94.4443         1.3840       433.3214
          4090.0831         -1.0092         4.1469        12.7578        13.4528       -77.2604        48.0071        -5.3497        91.1232         1.4187       434.7042
          4093.0928         -0.8746         4.0272        12.1640        12.8431       -73.9316        38.2339        -3.3653        83.7275         1.4946       432.4040
          4096.1024         -0.9079         4.2428        12.0501        12.8074       -72.0293        23.5453        -0.1837        75.9115         1.5760       424.9904
          4099.1120         -0.9095         4.1568        11.8447        12.5858       -66.7744        11.3320         3.9079        68.2869         1.6231       418.7508
          4102.1216         -1.2965         4.0378        11.5773        12.3296       -61.5359        -0.1438         2.9207        61.6706         1.5880       431.6394
          4105.1313         -1.9388         4.1373        11.0199        11.9295       -48.9302        -9.0380         1.5491        50.5883         1.5648       436.6256
          4108.1409         -1.5124         3.6608        11.0571        11.7451       -37.7078       -17.9679         3.8099        41.9817         1.5529       435.7977
          4111.1505         -1.3551         3.1970        10.8350        11.3778       -29.8248       -20.1518         3.1912        36.5098         1.6343       427.4068
          4114.1602         -1.9869         2.5188        10.7779        11.2452       -19.5824       -23.7657         4.6185        32.1573         1.7045       411.8907
          4117.1698         -2.2694         2.7013        10.6563        11.2251        -7.6946       -26.7993         9.6456        29.9044         1.7045       410.9153
          4120.1794         -1.9939         2.5570        10.5605        11.0471         0.6954       -36.2596         5.8843        37.3331         1.7740       407.3755
          4123.1890         -1.0919         2.3952         9.9285        10.2716         5.9095       -41.9445        -0.7480        42.5975         1.8562       397.5822
          4126.1987         -0.7299         2.1292        11.8774        12.0888         9.9070       -39.5040        -6.2373        42.3605         1.7632       403.4900
          4129.2083         -1.0111         1.1255        11.6293        11.7273        25.8843       -30.6555        -7.1629        41.3569         1.7333       403.4056
          4132.2179         -0.5229         1.9384        11.3387        11.5151        36.2040       -28.3933        -4.8778        46.3167         1.8327       395.5636
          4135.2275          0.3799         2.2621        11.2888        11.5195        44.0769       -31.2427        -5.4590        54.4364         1.7923       406.0572
          4138.2372         -0.0447         1.5862        11.8269        11.9329        51.2409       -27.4716        -8.9668        59.0883         1.6235       424.3478
          4141.2468         -0.0946         1.3483        12.4566        12.5297        52.1820       -15.3974        -8.7966        55.4055         1.5469       437.8274
          4144.2564          0.0446         1.2043        12.1770        12.2365        52.0488        -8.1976       -13.2957        54.4963         1.6171       429.3923
          4147.2660          0.0967         1.2943        12.3147        12.3829        47.9465        -2.9872       -18.9463        51.9468         1.6403       433.0298
          4150.2757         -0.1391         1.4526        12.1142        12.2018        42.5787         5.9076       -20.7098        47.8714         1.6870       429.2956
          4153.2853          0.4688         1.6823        11.9955        12.1219        35.2711         8.8761       -18.3676        40.7638         1.7045       432.2157
          4156.2949          0.2341         1.8015        11.4929        11.6356        28.8790         7.4102       -14.2539        33.0600         1.6814       451.0969
          4159.3046         -0.1685         1.6926        11.6335        11.7572        20.3890         8.5202       -13.5289        26.3018         1.6347       467.5134
          4162.3142         -0.2641         1.9237        11.5958        11.7572        12.0435        11.3386       -14.1097        21.9442         1.6171       484.4095
          4165.3238         -0.1466         2.0105        11.5064        11.6817         7.6509        12.6902       -12.8020        19.6925         1.6750       483.6724
          4168.3334         -0.8489         1.6742        11.2106        11.3667        10.1924        13.0677       -11.8283        20.6923         1.7512       469.8776
          4171.3431         -1.2326         1.5860        11.3326        11.5093         9.6302         6.8473       -10.8663        16.4559         1.7221       470.0100
          4174.3527         -1.0094         1.5781        11.7789        11.9270         3.0137        -1.4816        -8.2017         9.6209         1.6698       469.7245
          4177.3623         -0.4301         1.4656        12.0885        12.1846        -1.0445        -8.3786        -8.6134        12.8255         1.6287       468.2628
          4180.3719         -0.1840         1.5635        12.0198        12.1225        -8.0030       -13.1972       -10.6447        18.7621         1.6347       477.3846
          4183.3816          0.2076         1.5948        12.2232        12.3285       -11.7634       -17.3033       -12.9490        24.6253         1.6171       487.8245
          4186.3912          0.8102         0.9279        12.2574        12.3192       -19.4600       -22.1229       -16.2836        33.8423         1.6171       479.4595
          4189.4008          0.8014         0.2419        12.7333        12.7608       -29.5165       -24.1079       -19.1153        42.7160         1.6055       477.8435
          4192.4105          1.2257        -0.0213        12.3813        12.4418       -34.3369       -24.1908       -15.5299        44.9285         1.6343       466.7675
          4195.4201          1.6301         0.0943        12.2949        12.4028       -39.8284       -29.4957        -8.7799        50.5847         1.6698       448.8787
          4198.4297          1.2592         0.0016        12.9590        13.0200       -41.6821       -39.5453        -6.3098        58.1683         1.5708       448.4852
          4201.4393          0.7355         0.4693        13.1323        13.1613       -38.4049       -50.0026        -9.6585        63.8544         1.5237       448.3439
          4204.4490          1.1734         1.0447        13.2118        13.3048       -33.1536       -56.5228        -9.9171        66.5437         1.5357       431.0287
          4207.4586          1.2154         1.2056        13.2504        13.3605       -24.3359       -63.4315       -10.7412        68.9418         1.5006       434.1993
          4210.4682          1.4004         0.6045        13.1633        13.2514       -11.0856       -73.7381        -8.1304        76.0284         1.5237       422.8115
          4213.4778          1.2966         0.5021        12.7905        12.8659         6.8469       -82.3635        -1.7473        82.9672         1.4778       436.6300
          4216.4875          1.0349         0.6461        12.4563        12.5159        13.2238       -79.0300         4.9022        80.3038         1.3665       451.6216
          4219.4971          0.3708         0.7422        12.1330        12.1613        14.4369       -68.4978         4.1532        70.1315         1.3840       437.4758
          4222.5067          0.6576        -0.4558        11.7729        11.8001        12.5362       -58.4852         3.1387        59.9035         1.4072       425.9733
          4225.5163          1.6508        -1.8039        11.4894        11.7467        15.5759       -50.3385        -0.3055        53.2888         1.4307       407.0860
          4228.5260          1.9577        -1.6401        11.8461        12.1183        35.8836       -52.4737        -5.7790        64.5355         1.4247       400.2928
          4231.5356          1.5929        -0.4530        11.6104        11.7279        61.4361       -58.2016        -0.5115        85.1749         1.5002       397.1833
          4234.5452          1.8460         0.3168        12.2532        12.3955        78.4315       -56.1319        23.7794       101.0315         1.5764       388.0678
          4237.5549         -0.0422        -0.1874        12.1993        12.2008        81.9265       -37.9007        50.8284       104.7174         1.5936       377.5200
          4240.5645         -0.1256        -0.4471        12.2516        12.2604        76.4548        -9.0730        51.2928        93.8071         1.5884       371.0397
          4243.5741          0.9399        -0.7923        11.7117        11.7761        73.1246        12.2347        30.5935        81.0380         1.5469       395.1500
          4246.5837          1.1545        -0.4312        10.9134        10.9828        71.8759        24.7459        10.6440        77.3590         1.6518       391.5050
          4249.5934          0.0132         0.2039        10.7380        10.7399        74.9819        37.3004        -1.2118        83.9646         1.5888       399.2498
          4252.6030         -0.9208         0.6884        11.7413        11.7975        77.7246        46.7654        -6.4291        90.9763         1.4710       417.3404
          4255.6126         -0.7805         1.0609        12.1081        12.1795        78.4671        57.7899        -1.3208        97.9345         1.5704       401.0890
          4258.6222          0.1117         1.0568        12.9321        12.9757        62.3903        67.5765        11.8048        93.5779         1.6111       401.1127
          4261.6319         -0.0942         1.4748        12.9297        13.0139        41.9215        77.3478        17.2644        90.7122         1.6926       398.8505
          4264.6415         -0.5791         1.9757        12.5688        12.7363        16.8612        77.6059         5.7352        80.4592         1.7628       401.5355
          4267.6511         -1.4564         2.5303        12.4037        12.7426        -3.0480        73.0493        -3.4882        73.7229         1.7975       408.2337
          4270.6607         -1.6819         3.3386        12.1913        12.7516       -17.7597        71.0394        -6.4223        73.7140         1.8618       413.3795
          4273.6704         -2.1748         4.2150        12.1191        13.0141       -27.9839        64.8668        -7.3936        71.3589         1.9372       412.5715
          4276.6800         -2.4604         3.6332        12.5829        13.3260       -38.0100        54.3308        -6.1940        66.9677         2.0366       403.5834
          4279.6896         -2.5986         3.9961        13.3042        14.1324       -47.8627        40.2479        -5.3012        63.6262         2.0195       409.1394
          4282.6993         -2.9631         5.3860        13.2181        14.5776       -57.9990        20.9091         0.9578        62.8112         1.9436       417.9045
          4285.7089         -2.5473         5.3799        13.6629        14.9033       -63.3756         2.2351         7.2135        64.2526         1.8969       424.2498
          4288.7185         -1.9894         5.1190        13.9373        14.9803       -63.0598       -13.6077        13.4988        66.6036         1.7983       447.7367
          4291.7281         -2.1807         5.4544        13.6133        14.8266       -83.7429        -6.2701        26.0688        90.9807         1.8259       445.5330
          4294.7378         -2.2499         3.5131        13.5130        14.1423      -127.4604        11.2936        32.3171       132.7606         2.0542       398.1870
          4297.7474         -1.8140         5.9553        16.1431        17.3019      -131.1770       -11.5131        25.3086       134.6600         1.9153       399.1469
          4300.7570         -3.2532         2.9965        14.0338        14.7143      -120.5757       -16.6306        27.9627       125.4947         1.8550       416.4977
          4303.7666         -1.7733         0.9819        15.2744        15.4083      -127.3262       -17.6977        34.9890       134.4152         1.9676       397.6539
          4306.7763         -1.9424         1.2665        16.2503        16.4149       -80.8952       -69.4343        20.4876       121.5378         1.8961       376.7685
          4309.7859         -2.1464        -0.3491        16.0516        16.1983       -44.6409      -115.9791         6.7639       124.8466         2.1120       356.7114
          4312.7955          4.6534       -10.9121        10.9943        16.1741       -68.5781       -97.6617       -16.7918       126.0646         2.1767       342.0097
          4315.8051         10.6073       -11.8890         7.8000        17.7399       -82.3138       -76.8471       -52.5089       124.3636         2.2573       298.0951
          4318.8148          9.1127        -7.7900        11.7965        16.8191       -71.6900       -82.4652       -38.8860       117.4073         2.5950       277.4221
          4321.8244          6.1614        -3.1029        14.7267        16.2624       -60.2141       -73.8623         0.0177        98.4062         3.1187       265.1424
          4324.8340         -1.1565         7.2543         8.4655        11.2084       -64.3193       -25.6366        13.8362        80.0733         3.6212       238.4002
          4327.8437         -5.2175        11.6542         4.3567        13.4916       -98.3965        19.4242         5.1439       101.7702         4.3576       173.0728
          4330.8533         -4.9338         8.8055         9.7611        14.0413      -117.1591        36.0521        19.0204       124.1770         5.0685       123.2107
          4333.8629         -5.9122         9.5420         9.4594        14.6794      -124.7555        43.3789        14.1311       132.9363         4.7927       124.2965
          4336.8725         -6.5317         7.4530        10.4815        14.4247      -129.6396        46.2593        16.5457       138.7832         4.6490       126.7595
          4339.8822         -7.5495         6.6542        10.8070        14.7670      -131.5899        43.1027        15.2667       139.4285         4.2862       128.2484
          4342.8918         -7.5093         5.3978        11.0784        14.4311      -130.2148        47.9218        15.2386       139.6521         4.3149       127.6666
          4345.9014         -8.1762         4.3757        10.5437        14.0416      -134.5045        48.7793        22.5954       144.8802         4.3620       127.0689
          4348.9110         -7.4445         3.0250        10.5275        13.2438      -139.0743        53.7490        22.3826       150.8558         4.3385       128.3213
          4351.9207         -6.6283         2.1872        11.4729        13.4293      -143.5115        56.7200        11.3175       154.8826         4.1361       134.9860
          4354.9303         -5.7965         1.0392        11.9364        13.3100      -138.7019        51.1056         1.8691       147.8960         3.7445       151.4350
          4357.9399         -4.1723        -1.8617        12.0285        12.8670      -130.6755        38.4213         0.0186       136.2992         3.3790       172.2411
          4360.9496         -3.6827        -1.3842        12.1267        12.7489      -132.1298        32.8534        -5.3282       136.3683         2.8648       202.0706
          4363.9592         -4.5481        -0.6890        10.2559        11.2402      -152.7642        41.6893       -21.3440       160.0119         2.8979       216.4585
          4366.9688         -5.3831        -0.3739         9.3639        10.8074      -169.3852        55.8234       -31.1426       181.2264         3.1151       221.5294
          4369.9784         -1.0764         0.0135        10.2824        10.3386      -152.2925        64.9420       -18.4834       166.9079         2.7902       231.1387
          4372.9881          2.4171        -0.9988        11.2714        11.5709      -133.3905        64.9252       -13.0724       149.1079         2.3807       258.3698
          4375.9977         -0.9516         2.1018        12.0848        12.3030      -114.6954        55.8699       -23.2085       129.7393         2.0331       295.8083
          4379.0073         -1.3907         1.4032        13.3675        13.5127      -113.3885        59.6755       -25.5209       130.7573         1.6977       324.1720
          4382.0169         -0.9765        -0.0925        11.0335        11.0770      -108.7258        69.6168       -28.0722       132.6583         1.9432       319.0581
          4385.0266         -1.9365        -0.5081        10.9458        11.1274       -86.9576        78.7726       -24.3300       121.3060         2.0653       290.0204
          4388.0362          1.1917        -0.8835        10.5066        10.6109       -81.2980        83.5016        -1.7482       117.0344         2.2865       254.3421
          4391.0458          2.8260        -0.6282         8.7760         9.2411       -91.6465        82.6862         6.6589       123.7369         2.7399       245.8504
          4394.0554         -1.0127         1.8496         8.7927         9.0420       -87.9670        93.6389         4.6634       128.8864         2.9646       259.3672
          4397.0651         -2.0194         3.2848         9.4221        10.1805       -82.6250        96.3422        -5.9197       127.0922         2.7818       278.8007
          4400.0747         -2.0779         3.5420         8.9252         9.8246       -86.1050        93.4434        -8.2178       127.3675         3.0037       265.9955
          4403.0843         -0.0933         1.0294        10.5542        10.6047       -82.4654        89.0487        -7.6172       121.6815         2.8309       277.0784
          4406.0940         -1.7598         1.8311        11.1886        11.4732       -66.7756        83.1217        -6.4967       106.8839         2.3579       307.8880
          4409.1036         -2.8557         2.5111        11.7535        12.3534       -56.2611        82.2840        -1.2759        99.8777         2.2114       308.8578
          4412.1132         -3.0678         2.2863        11.4289        12.0523       -48.8146        79.7804         7.5795        94.0096         2.2869       295.3813
          4415.1228         -2.3079         1.8289        12.1370        12.4891       -56.5127        83.6026        20.0049       103.0363         2.4210       287.6088
          4418.1325         -1.3776         2.1730        12.0149        12.2873       -67.1489        90.8678        29.5630       116.8050         2.5723       292.8279
          4421.1421         -1.4809         2.5523        11.4561        11.8300       -65.2649        87.3024        30.6051       113.2489         2.7415       300.6069
          4424.1517          0.4461         0.4764        10.3307        10.3513       -53.3854        77.5341        34.4693       100.5081         2.7423       316.2408
          4427.1613          2.5411        -1.6334        11.1876        11.5882       -47.0915        71.5826        44.0232        96.4275         2.4749       335.5298
          4430.1710          3.8657        -4.3658        10.9223        12.3814       -40.0838        64.7440        46.1312        89.1109         2.3447       347.4038
          4433.1806          5.1861        -4.2170         8.8474        11.0885       -34.4977        58.6242        39.9515        79.0418         2.4741       350.0191
          4436.1902          5.5213        -4.4733         9.5563        11.9088       -37.5723        55.3879        28.7156        73.0867         2.3691       357.1954
          4439.1998          5.3553        -1.0606        11.0803        12.3522       -38.3428        52.3924        13.8143        66.7977         2.2701       357.4913
          4442.2095          1.1035         3.5200        13.0218        13.5343       -42.7417        51.1999        -1.8742        67.2437         2.0147       384.3570
          4445.2191          0.6710         5.1755        14.6057        15.5101       -41.9563        53.6133       -14.9615        70.0794         1.6642       406.7487
          4448.2287         -0.6895         5.6724        14.2971        15.3967       -43.3491        57.2870       -19.2664        74.8138         1.6051       410.5398
          4451.2384         -1.9908         6.4055        13.8238        15.3653       -60.6311        58.2476       -20.2299        86.5491         1.7564       393.5661
          4454.2480         -2.0303         6.5565        13.1900        14.8689       -72.3500        56.7494       -20.9204        94.5001         1.9372       376.3902
          4457.2576         -1.9291         3.3300        13.6032        14.1370       -80.7189        47.8926       -14.6955        95.3460         1.9903       391.1103
          4460.2672         -1.4262         1.6127        13.5430        13.7131       -89.5878        36.5855       -16.1099        98.6727         2.0649       391.5115
          4463.2769         -1.6713         4.2824        12.6992        13.5056       -99.1742        28.1929       -33.1786       108.6020         2.2350       377.9748
          4466.2865         -2.1699         3.9020        12.5778        13.3467      -101.8403        19.6162       -43.2164       112.4644         2.1767       375.4430
          4469.2961         -2.2948         3.8170        13.4977        14.2135       -99.5907         8.9735       -38.0033       107.2987         2.1069       373.1887
          4472.3057         -0.7967         3.4084        13.9358        14.3686       -88.2452        -0.7600       -22.8464        91.2596         2.0773       368.4286
          4475.3154         -0.9064         4.9257        13.7900        14.6713       -86.8146        -7.8351       -13.4073        88.5569         1.9967       372.5827
          4478.3250         -1.3767         3.7643        14.0776        14.6370       -73.8792       -26.7137        -8.0711        81.1744         1.8327       382.7426
          4481.3346         -0.5128         2.1833        13.9563        14.1354       -49.9281       -52.0150       -12.1127        74.2020         1.8849       386.6604
          4484.3442          1.0331         2.0400        14.0226        14.2078       -33.5116       -67.6285       -13.4209        77.2316         1.9029       390.0544
          4487.3539          2.5763         0.8091        13.6847        13.9486       -16.5974       -78.1177       -10.0317        81.0997         1.8386       404.1495
          4490.3635          3.0326         0.0654        12.9097        13.2612         5.8722       -90.5837        -5.8533        92.0660         1.7632       424.0162
          4493.3731          1.5799         2.6875        12.2812        12.6707        15.8983       -90.4353        12.0694        94.6095         1.6985       433.2597
          4496.3828         -1.1363         4.8098        12.6942        13.6223        16.4251       -81.0755        40.7958        93.4431         1.6758       425.2271
          4499.3924          0.2973         3.0000        13.1848        13.5251        42.8784       -90.2910        53.9275       113.8987         1.6343       421.6590
          4502.4020          1.4800         3.2672        13.3088        13.7836        57.1637       -94.1343        56.9700       124.1609         1.7277       402.1740
          4505.4116          1.3695         3.3731        12.9338        13.4364        59.2815       -86.3623        56.6385       119.2184         1.7397       385.9415
          4508.4213          2.0484         3.7285        12.9652        13.6453        60.1012       -73.8169        45.3485       105.7104         1.6814       380.3176
          4511.4309          1.8827         6.3714        12.6729        14.3088        56.5334       -55.0805        34.3931        86.2610         1.6000       372.3693
          4514.4405          0.6918         7.5922        12.2137        14.3977        49.4002       -38.8739        26.8475        69.1240         1.5876       373.4023
          4517.4501         -1.2033         7.3519         9.5121        12.0822        30.5814       -23.8249        32.7822        54.0604         1.7796       354.8826
          4520.4598         -7.3609         7.7117         5.2021        11.8623        -3.5130       -21.0921        23.7128        34.7773         1.7872       341.7423
          4523.4694         -8.8598         5.2697         8.2597        13.2094       -13.9069       -14.8568         8.9241        23.6320         1.7787       321.6934
          4526.4790         -5.0498         1.9295         9.7918        11.1849       -14.4921         2.2361        12.7370        20.3545         2.2629       264.4490
          4529.4887          0.0810         1.2783        11.3246        11.3968       -14.9858        11.8994        20.5086        28.2030         2.4218       235.2190
          4532.4983          0.9239         1.3650        10.9197        11.0434       -18.7510        16.3183        27.2910        37.0568         2.3743       229.6874
          4535.5079         -0.3845         1.9061        10.9105        11.0824       -24.9299        20.1479        36.0328        48.3718         2.5084       222.2206
          4538.5175         -0.3151         2.8535        10.6020        10.9838       -20.2086        24.3472        37.5765        49.1959         2.5092       222.2017
          4541.5272         -2.1002         4.5683         9.9679        11.1642        -4.5922        24.6739        27.2304        40.3603         2.3228       242.9569
          4544.5368         -2.8225         3.8640         9.0678        10.2529        14.2802        29.6439        11.4416        35.3758         2.0957       273.1935
          4547.5464         -2.7890         2.8028        10.2144        10.9530        22.8577        38.7719         4.1061        45.7107         1.6946       313.1248
          4550.5560         -8.1388         3.3159         7.8370        11.7751        39.0708        39.0655         3.7223        55.8730         1.3489       357.7431
          4553.5657        -10.8989         1.1518         2.7524        11.3000        47.6742        39.1238        17.3699        65.0265         1.5461       359.6836
          4556.5753         -8.4894         1.4470         3.5704         9.3227        50.6602        47.7022        29.8454        75.8644         1.8151       346.5850
          4559.5849         -5.2830         2.7097         8.5925        10.4443        52.4307        56.3662        19.0434        80.0154         1.8502       336.8535
          4562.5945         -0.3908         1.5295        10.2852        10.4056        63.7186        66.2239        -1.8296        93.0915         1.8155       344.0437
          4565.6042         -0.2985         3.4488         9.8761        10.4652        98.4462        83.9674       -12.3207       130.1340         1.7397       365.9574
          4568.6138          0.0910         3.8954         9.5792        10.3414       115.4868       110.4301        -3.8371       160.1045         1.7624       371.9063
          4571.6234          1.3843         5.6862         9.7099        11.3372       121.5901       137.5970        -4.0404       183.7888         1.8502       366.6234
          4574.6331          1.4869         6.4035         9.4835        11.5392       125.9957       152.8413       -13.6156       198.5918         1.9312       360.1531
          4577.6427          1.5602         6.0399        10.4914        12.2058       112.4288       148.3205       -25.2084       188.2493         1.9269       365.0576
          4580.6523         -0.7338         4.1826        11.6146        12.3665        87.0742       143.2079       -31.9485       170.9393         1.7452       383.9438
          4583.6619         -2.0630         2.8444        11.6368        12.1558        78.5976       147.0649       -22.5434       168.4029         1.7397       400.2442
          4586.6716         -2.4983         2.3866        10.5979        11.1469        69.5246       150.4287       -15.8606       167.4871         1.5656       439.3930
          4589.6812         -1.7039         3.1477        11.4763        12.0215        36.4494       143.7763       -23.0161       150.7389         1.2276       556.9119
          4592.6908         -2.1607         2.5254        10.3703        10.8899        21.6532       134.3642       -37.7698       141.3163         1.0344       684.0545
          4595.7004         -2.5754         2.4857         9.8933        10.5209        12.5065       125.4992       -40.6339       132.6268         1.0575       701.3194
          4598.7101         -3.1486         2.3779         9.8665        10.6262        -2.0440       105.5657       -38.2581       112.6900         1.0811       707.9366
          4601.7197         -2.9358         2.8172         9.8651        10.6713       -18.4383        90.5485       -37.1763        99.8856         1.0635       717.1331
          4604.7293         -2.7303         3.1304         9.7338        10.5830       -26.6820        85.4663       -35.8803        96.4667         1.0751       719.8325
          4607.7389         -2.7145         3.0430         9.6829        10.5065       -27.9219        81.4527       -32.5728        92.0953         1.0695       748.1025
          4610.7486         -2.1415         3.0754         9.8721        10.5594       -29.2722        80.9668       -30.6986        91.4502         1.0344       769.2046
          4613.7582         -1.8868         3.2393        10.2574        10.9209       -24.4732        80.6867       -27.5163        88.7248         1.0459       752.8027
          4616.7678         -0.9012         3.2188        10.5998        11.1143       -27.1507        79.6268       -27.1330        88.6811         1.0404       753.6239
          4619.7775         -0.8633         3.2304        10.7569        11.2646       -37.2304        76.3682       -24.0116        88.3766         1.0168       767.5658
          4622.7871         -0.9128         3.6349        11.1238        11.7381       -45.5188        70.4695       -18.9411        86.4451         1.0112       757.7672
          4625.7967         -0.5360         3.2179        11.6196        12.0688       -56.2053        60.3675       -18.6509        84.7519         0.9761       783.6182
          4628.8063         -0.7308         3.2613        11.6525        12.1224       -60.6303        53.1200       -16.3144        82.3986         0.9877       801.1871
          4631.8160         -1.1489         3.7225        11.5275        12.1680       -61.3191        47.8648       -10.0477        78.5037         1.0284       773.7159
          4634.8256         -1.8030         4.9543        11.1209        12.3074       -58.5658        34.0834        -2.8441        68.5237         1.0519       762.9690
          4637.8352         -1.9089         5.4731        10.6461        12.1218       -61.6492        19.7732         5.8661        65.4730         1.0807       765.0987
          4640.8448         -1.9766         5.6224        10.1046        11.7312       -64.7770         6.6792         7.5806        65.7241         1.1509       730.7812
          4643.8545         -2.3948         6.3011         9.6430        11.7655       -76.3059        -5.0379        10.8036        77.6282         1.1278       751.6984
          4646.8641         -2.4482         6.7233         9.7065        12.0587       -85.6243       -16.9259        12.3199        88.1825         1.1274       759.6317
          4649.8737         -2.3062         5.9168        10.7183        12.4583       -85.0395       -24.8513        14.4846        89.9898         1.2148       708.6752
          4652.8833         -1.7004         4.7653        11.1488        12.2432       -83.7257       -37.6387        14.1713        93.1130         1.3253       648.2956
          4655.8930         -1.5678         6.5090        10.8430        12.7435       -75.6502       -50.4609        15.2141        92.6377         1.5057       569.1070
          4658.9026         -2.1577         5.3826        11.1564        12.5735       -71.0329       -70.5359        17.5529       102.1348         1.6578       515.7628
          4661.9122         -1.1422         4.5186        12.6983        13.5266       -67.9935       -91.4979        20.0443       116.0252         1.6870       500.5040
          4664.9219         -1.9370         4.5257        12.9049        13.8120       -72.1844      -110.1187        30.9459       135.2567         1.7508       483.1988
          4667.9315         -1.5823         4.4215        13.4812        14.2757       -80.1986      -128.0364        27.0591       153.8526         1.7285       491.2491
          4670.9411          1.0446        -0.7337        13.6652        13.7247       -79.8734      -139.0612        -0.1775       161.4859         1.5648       520.4957
          4673.9507          4.0718        -7.3345        11.1825        13.9794       -84.1534      -149.1599       -35.0379       175.2856         1.5066       520.5669
          4676.9604          1.6834        -0.7114         7.2149         7.4428      -122.2352      -104.3640       -37.0818       181.5111         1.6913       486.0043
          4679.9700         -6.2311         6.3657        11.0634        14.2038      -191.4813       -15.9770         7.0922       194.8859         3.6917       308.0268
          4682.9796         -0.7224         2.7570        15.1016        15.3681      -243.4931        30.5758        23.9122       248.7147         5.6884       131.6321
          4685.9892         -0.0315         1.7718        16.3333        16.4292      -271.9859        63.8252        -1.3362       279.3930         4.9731       104.8239
          4688.9989         -2.0081         2.1672        16.4436        16.7069      -239.7898        51.8459        -4.0918       245.4446         4.9053        99.3301
          4692.0085         -2.0292         1.9550        15.0487        15.3102      -208.9591        30.3829        -5.2758       211.4755         5.3299       101.8241
          4695.0181         -0.7448         1.8232        13.0426        13.1904      -176.4369        11.0872       -11.6572       177.3036         6.5349       102.1778
          4698.0278          2.2586         1.8003        12.6193        12.9456      -148.0848         7.1667       -14.3775       149.0257         6.9125       104.2168
          4701.0374          2.1192         2.5241        12.5043        12.9314      -139.2336        18.5909       -14.0653       141.4202         7.2526       101.6163
          4704.0470          1.8934         3.1710        13.2184        13.7247      -141.0084        28.0869       -20.8569       145.3314         7.1823        96.9527
          4707.0566         -0.4174         2.2116        13.1782        13.3690      -140.3694        24.0576       -23.4262       144.3896         7.1129        93.7719
          4710.0663          1.2289         1.5553        12.8549        13.0069      -135.9532        25.2386       -19.2753       139.8291         7.1001        96.0069
          4713.0759          1.8547         2.3634        13.0136        13.3559      -136.1224        43.3040       -20.7187       144.6940         7.0323        96.0538
          4716.0855          1.1463         2.0700        13.6579        13.8614      -144.7537        55.0721       -21.5034       156.5124         6.6467        92.4980
          4719.0951         -0.0251         1.1148        13.7258        13.7710      -167.2097        55.3079       -15.0580       176.8021         6.0899        96.1104
          4722.1048          0.5268         1.4020        14.9030        14.9781      -182.0336        61.5388       -13.2693       192.6582         5.0346       103.2445
          4725.1144          1.2487         1.1208        14.4709        14.5679      -187.4894        58.1146       -13.3496       197.1360         4.4726       110.9886
          4728.1240          1.4308         2.1060        14.3620        14.5860      -190.9626        35.4132        -7.1557       194.6479         3.9286       128.1091
          4731.1336         -2.7814        -3.4005        14.2067        14.8704      -187.4025        23.9740         8.7050       189.6141         3.0337       162.5744
          4734.1433         -1.2241         1.4517        14.3720        14.4969      -185.7956        29.2398        22.8642       189.5230         3.0325       187.4030
          4737.1529         -0.5880         0.3790        13.0474        13.0661      -180.9254        53.8887        10.6987       191.0889         3.3178       192.1722
          4740.1625          0.6067         1.4583        14.3752        14.4617      -165.6714        74.3597        -0.9792       181.7587         3.2796       196.7078
          4743.1722          6.1979         1.9338        13.0791        14.6019      -139.7577        70.5518        -0.5864       157.9192         2.6737       212.7612
          4746.1818          8.4187         0.8652        12.9414        15.4630      -116.7574        72.0685        -1.0558       138.1399         2.5419       211.3978
          4749.1914          4.7313        -0.4052        12.8528        13.7020      -116.7563        43.0336         4.9483       124.7550         2.8704       203.0818
          4752.2010          4.8162        -3.2179        13.0476        14.2755      -115.2005        32.8233         3.8956       119.9811         2.7247       212.3484
          4755.2107          6.5016        -0.5790        13.0964        14.6329      -108.1601        40.0007         2.0392       116.1289         2.7179       215.7003
          4758.2203          1.1320         0.4658        14.2309        14.2834      -127.5438        59.8798        15.9682       142.0070         2.9335       216.1411
          4761.2299         -1.7330        -0.8102        12.0960        12.2463      -156.1288        68.0521         0.8145       172.9423         3.2013       236.9571
