Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          7948.0420          5.0440        -3.5953         9.2558        11.1373        69.7365        75.1564       -20.7561       104.6634         0.8304      1587.3326
          7951.0515          4.7026        -3.6361         9.5687        11.2648        59.9136        82.5599       -10.0008       103.5307         0.8013      1628.8925
          7954.0610          4.3033        -4.2475         9.5266        11.2834        55.1751        88.4483         1.6891       104.4487         0.8304      1539.2302
          7957.0704          3.9238        -3.9615         9.8153        11.2884        56.1784        82.1672         0.5554        99.6214         0.8304      1568.6316
          7960.0799          3.8924        -4.2599        10.1203        11.6497        49.7637        85.8633         3.0705        99.3445         0.8595      1507.4051
          7963.0894          3.8298        -3.9940        10.2560        11.6536        42.9734        92.0527        11.3680       102.7414         0.8887      1464.5400
          7966.0989          3.2543        -4.0003        10.3945        11.6034        33.8524        93.8259        22.3172       102.2365         0.8595      1480.7202
          7969.1084          3.0169        -4.2365        10.4420        11.6656        30.9320        95.1953        28.6570       104.2470         0.8595      1486.6781
          7972.1178          2.6229        -4.4772        10.5986        11.8007        27.6019        97.1627        34.2488       106.6560         0.8304      1485.0170
          7975.1273          1.4944        -4.6477        10.3129        11.4101        23.9767        97.2641        35.8885       106.5414         0.8304      1523.1253
          7978.1368          1.1869        -4.9090        10.1233        11.3132        12.5493       100.8271        39.3539       109.1762         0.8013      1489.1194
          7981.1463          1.1038        -4.7975        10.1103        11.2452        -0.6152        99.8801        39.7534       107.7429         0.8013      1558.9589
          7984.1558          0.8802        -5.0761        10.1609        11.3923       -14.1800        82.8848        36.7793        92.0840         0.8013      1571.6248
          7987.1653          0.5499        -4.8387         9.8066        10.9492       -21.8881        71.7197        36.0148        83.2158         0.8013      1549.5076
          7990.1747          0.3607        -4.7813         9.5040        10.6451       -26.6279        61.9376        34.5307        76.0725         0.8013      1556.2241
          7993.1842          0.1159        -4.6549         9.5160        10.5942       -36.0957        53.4421        29.1635        71.0689         0.7430      1636.6269
          7996.1937         -0.1472        -4.6890         9.3487        10.4597       -37.9783        46.2595        19.1314        62.9132         0.7430      1621.1922
          7999.2032         -0.3107        -4.5318         9.0290        10.1073       -34.2603        45.4103        12.1844        58.2801         0.7430      1629.3410
          8002.2127         -0.3961        -4.6404         8.8166         9.9711       -34.2637        40.6093         4.5043        53.9456         0.7430      1647.8550
          8005.2221         -0.4574        -4.4743         9.1975        10.2383       -35.1177        36.7334         1.3669        51.3325         0.7430      1637.5411
          8008.2316         -0.4359        -4.8370         9.4490        10.6240       -32.2557        36.3822         4.6254        49.4079         0.7139      1719.9140
          8011.2411         -0.6318        -5.0142         9.5783        10.8298       -37.6821        26.1708         0.3647        46.2454         0.7430      1651.9922
          8014.2506         -0.8715        -5.1518         9.4617        10.8085       -36.5999        22.2885        -7.1976        43.5297         0.7430      1631.0865
          8017.2601         -1.0525        -4.8377         9.4997        10.7124       -38.5664        18.9779        -9.3381        44.7959         0.7430      1615.6788
          8020.2696         -1.1604        -4.5969         9.3685        10.4998       -35.2866         2.7743        -7.3002        36.5581         0.7430      1655.1990
          8023.2790         -1.4883        -4.1432         9.2658        10.2585       -32.4403        -6.9206        -8.6867        34.5421         0.7430      1658.7619
          8026.2885         -1.3617        -4.0510         8.9895         9.9537       -33.6687       -15.3906       -10.5960        38.9771         0.7139      1717.0903
          8029.2980         -1.4972        -3.9168         8.3013         9.3003       -35.9147       -28.0544        -4.0234        46.0712         0.7430      1691.4471
          8032.3075         -1.6021        -3.6472         7.9270         8.8717       -37.0896       -38.8778        -1.3079        53.9499         0.7139      1790.1255
          8035.3170         -1.6679        -3.3807         7.5742         8.4605       -29.3675       -44.5750         2.3800        54.1462         0.7430      1726.5664
          8038.3265         -1.5607        -3.4186         7.0537         7.9923       -30.8548       -52.7594         9.6882        62.0809         0.7139      1751.4276
          8041.3359         -1.7322        -3.0670         6.9341         7.7774       -32.3387       -60.2104         6.7082        69.2739         0.7139      1735.1046
          8044.3454         -1.6517        -3.2077         6.6329         7.5507       -25.8656       -69.6163         9.7048        75.0038         0.6847      1753.5824
          8047.3549         -1.9620        -2.5938         6.6956         7.4437       -32.4989       -77.1224        16.1843        85.2545         0.6556      1869.0143
          8050.3644         -2.9016        -2.0430         6.7633         7.6377       -40.1693       -81.4422        15.8949        92.3787         0.7139      1684.5358
          8053.3739         -3.2926        -2.0743         6.5158         7.5895       -46.0856       -84.1265         9.9579        96.5041         0.6847      1803.0145
          8056.3833         -3.5124        -1.7959         6.7152         7.7882       -46.8745       -78.0463         8.2114        91.7532         0.6556      1841.8099
          8059.3928         -3.1631        -0.9795         7.2923         8.0089       -52.6427       -85.7621         9.4335       101.6348         0.6556      1914.5993
          8062.4023         -2.7905        -0.8631         7.2475         7.8140       -47.3567       -93.5752         9.5404       105.5538         0.6847      1826.9282
          8065.4118         -2.7038        -0.1948         7.4605         7.9377       -39.9334       -75.1219        14.8189        86.4201         0.7139      1735.9262
          8068.4213         -2.8672         0.5145         7.3820         7.9360       -26.3197       -74.8905        12.4547        80.9858         0.6556      1862.6765
          8071.4308         -2.8483         0.3549         7.3487         7.8894       -13.0450       -80.6812         8.9533        82.2674         0.6556      1944.3528
          8074.4402         -2.6484         0.5449         7.4157         7.8933        -6.9750       -84.8539         6.7264        85.5397         0.6556      1893.4977
          8077.4497         -2.6252         0.4406         7.5610         8.0159         5.1528       -84.6193         7.3104        85.4624         0.6847      1825.8178
          8080.4592         -2.1139        -0.0338         7.7964         8.0779        14.7125       -85.5696         9.3057        87.3237         0.6847      1819.4368
          8083.4687         -1.7546        -0.2285         8.1975         8.3863        12.1990       -87.8345        11.7835        89.5547         0.6847      1869.3682
          8086.4782         -1.5081        -1.0611         8.2011         8.4059        12.5297       -86.6474        16.3050        89.1976         0.6847      1852.4631
          8089.4876         -1.2800        -1.2110         8.4363         8.6183        22.2438       -82.3539        19.9999        87.8858         0.6847      1809.1944
          8092.4971         -1.3878        -1.3144         8.5415         8.7528        31.8453       -70.7720        25.4040        82.0092         0.6556      1890.7292
          8095.5066         -1.5409        -1.5432         8.3263         8.6072        45.1067       -65.6966        30.4876        85.5549         0.7139      1760.6129
          8098.5161         -1.8488        -1.7924         8.2388         8.6318        54.5957       -68.4966        35.9025        94.7270         0.7139      1776.7959
          8101.5256         -2.1613        -1.6690         8.4325         8.8636        60.6846       -68.3542        43.1123       101.4820         0.6847      1812.5479
          8104.5351         -2.5074        -1.9439         8.1859         8.7792        70.7664       -60.9721        42.4272       102.7125         0.6847      1884.4146
          8107.5445         -2.2045        -2.4196         7.9810         8.6262        67.6899       -56.4373        36.9487        95.6276         0.6847      1808.3275
          8110.5540         -1.8201        -2.6434         7.8481         8.4790        63.3807       -50.1451        39.5765        90.0883         0.6847      1764.9213
          8113.5635         -1.4916        -2.8863         7.7380         8.3924        65.4826       -43.6446        39.0683        87.8906         0.6847      1784.2838
          8116.5730         -1.1350        -2.9685         7.7381         8.3653        70.5964       -38.9977        42.7137        91.5650         0.6847      1765.3499
          8119.5825         -1.2996        -2.9146         7.8656         8.4883        74.8781       -28.0860        48.9974        94.0181         0.6847      1788.2616
          8122.5920         -1.3285        -3.0055         8.0643         8.7081        75.2616       -18.2108        43.0991        88.7239         0.6847      1793.2444
          8125.6014         -0.9381        -3.2582         8.0919         8.7735        75.8459       -15.3963        41.9528        88.1690         0.6847      1764.4472
          8128.6109         -0.6392        -3.4199         7.9740         8.7000        74.3916       -10.5327        43.8411        87.1699         0.6556      1902.1072
          8131.6204         -0.7016        -3.3382         7.9563         8.6567        73.9022        -6.4231        38.8932        83.7780         0.6847      1767.8174
          8134.6299         -1.0731        -3.2818         7.9303         8.6494        74.6736        -1.3593        39.8192        85.0545         0.6847      1803.2841
          8137.6394         -1.1645        -3.4492         8.0269         8.8139        74.2092        14.0387        36.2348        84.0160         0.6556      1834.9017
          8140.6488         -1.5187        -3.5254         8.1862         9.0415        70.8961        18.7521        38.8740        83.3521         0.6847      1752.5514
          8143.6583         -1.7722        -3.4794         8.4409         9.3003        60.2911        17.5089        41.8231        75.6779         0.6556      1839.2198
          8146.6678         -2.1917        -3.4712         8.7335         9.6503        50.4289        24.0256        37.1317        67.1574         0.6847      1760.1542
          8149.6773         -2.3065        -3.5419         9.4678        10.3685        47.6294        27.5737        39.1851        67.5667         0.6847      1780.2817
          8152.6868         -2.2759        -3.5505         9.6229        10.5064        47.8027        30.7957        42.4511        71.0241         0.6847      1798.1858
          8155.6963         -2.5615        -3.6527        10.1139        11.0542        39.7865        30.7023        38.8729        63.6175         0.6847      1858.6445
          8158.7057         -2.5220        -3.3165        10.4521        11.2520        30.5838        33.8771        37.4841        59.5540         0.6847      1788.0365
          8161.7152         -2.4786        -3.3045        10.4811        11.2657        23.3787        37.5358        42.9155        61.6270         0.6847      1795.4488
          8164.7247         -2.5777        -3.1798        10.8565        11.6026        20.9629        36.3808        36.7562        55.9207         0.6847      1808.4030
          8167.7342         -2.2153        -3.2548        10.4798        11.1949        24.8355        35.6803        34.3826        55.7217         0.6847      1827.8534
          8170.7437         -2.0808        -3.1024        10.0584        10.7297        32.3425        32.9027        35.6124        58.3761         0.6847      1797.0238
          8173.7531         -1.7802        -2.8482         9.9182        10.4715        37.4426        36.0366        37.2915        64.0080         0.6556      1874.1232
          8176.7626         -1.1039        -2.6983         9.9951        10.4116        34.0677        35.8174        42.0400        65.1058         0.6847      1788.1095
          8179.7721         -0.4436        -2.6542         9.9901        10.3461        29.9373        32.1061        44.1854        62.5425         0.6556      1952.0743
          8182.7816         -0.3031        -2.5933         9.9127        10.2508        29.8179        26.7292        43.5548        59.2997         0.6556      1912.8716
          8185.7911         -0.4687        -2.6766         9.6820        10.0561        26.2091        25.4025        36.2025        51.7924         0.6847      1891.9359
          8188.8006         -0.7238        -2.5235         9.4918         9.8481        28.1101        20.1807        31.4357        47.1107         0.6556      1899.4978
          8191.8100         -0.8872        -2.6411         9.1340         9.5495        24.3356        15.3090        28.1167        40.6583         0.6847      1750.3919
          8194.8195         -1.0214        -2.5536         8.7876         9.2079        31.0806        15.8886        25.7218        43.8991         0.7139      1765.9954
          8197.8290         -1.3312        -2.6790         8.3867         8.9043        32.2767         6.6825        21.0044        39.2065         0.6847      1884.7897
          8200.8385         -1.4489        -2.5345         8.1504         8.6575        32.8245        11.4317        18.0310        39.5880         0.6847      1782.7053
          8203.8480         -1.5229        -2.3765         7.7539         8.2517        27.0725        14.4390        17.5930        35.5396         0.6265      1950.0406
          8206.8575         -1.7673        -2.0478         7.6834         8.1457        26.4008        13.0489        20.3994        35.9371         0.6556      1874.7831
          8209.8669         -1.6807        -2.2404         7.3545         7.8697        26.6005        16.8506        23.2033        39.1341         0.6847      1823.9886
          8212.8764         -1.7551        -2.0802         7.3527         7.8402        36.1433        15.8338        23.2459        46.6554         0.6556      1930.2553
          8215.8859         -1.7394        -1.7426         7.4495         7.8458        40.1333        18.2826        19.0242        49.0842         0.6847      1836.4879
          8218.8954         -1.5018        -1.7378         7.3864         7.7353        35.5508        25.8133        16.0876        47.4351         0.6265      1941.2130
          8221.9049         -1.0684        -1.6057         7.3028         7.5532        52.1765        27.6454        14.0153        60.7071         0.6265      1927.9929
          8224.9143         -1.1009        -1.3370         7.3272         7.5291        54.2333        28.6444        15.9100        63.4122         0.6265      1979.6860
          8227.9238         -0.7789        -1.1416         7.5739         7.6989        59.3882        34.5305        18.3359        71.1143         0.7430      1670.9841
          8230.9333         -0.6788        -1.3859         7.7180         7.8707        61.8733        30.2397        17.4483        71.4056         0.6556      1896.3775
          8233.9428         -0.6331        -1.2093         7.9021         8.0192        48.9305        20.1493        17.0652        56.0333         0.6847      1799.0681
          8236.9523         -0.4857        -1.0723         7.9188         8.0059        48.0208        24.2632        19.4999        57.4391         0.6847      1816.6915
          8239.9618         -0.4338        -1.0180         7.8337         7.9115        46.4332        21.0728        14.2746        53.0922         0.6556      1805.8966
          8242.9712         -0.4758        -0.6389         7.8772         7.9173        38.8359        16.1086        12.7054        44.5863         0.6556      1879.9751
          8245.9807         -0.5886        -0.7320         7.9071         7.9627        38.7965         4.9723        15.7046        42.2524         0.6847      1784.1412
          8248.9902         -0.6078        -0.6452         7.9552         8.0044        33.9935         3.8067        14.1391        37.1982         0.6847      1783.1449
          8251.9997         -0.7897        -0.5995         7.9442         8.0058        22.9451         4.3108         9.8596        25.5811         0.6556      1828.0520
          8255.0092         -0.8713        -0.7906         7.9051         7.9921        12.0629        -1.6157         3.9381        12.9463         0.6556      1868.6514
          8258.0187         -1.2267        -0.9625         7.7964         7.9508         8.5819        -3.9917         0.7508        12.0541         0.6847      1830.0563
          8261.0281         -1.4828        -1.1709         7.6986         7.9271         5.0951        -3.9500        -2.4089        10.2881         0.6556      1898.0605
          8264.0376         -1.5288        -1.3047         7.5507         7.8136        15.5691         0.8352        -1.3857        15.9406         0.6556      1896.3333
          8267.0471         -1.7424        -1.4961         7.5253         7.8680        14.6272        -0.0494        -0.1552        15.0477         0.6556      1900.9787
          8270.0566         -1.6455        -1.4668         7.5849         7.8987         7.7449        -1.7132        -2.0405         8.3895         0.6847      1754.0560
          8273.0661         -1.6491        -1.6876         7.5219         7.8834         1.8678         0.9472         5.0784         7.4821         0.6556      1923.9797
          8276.0755         -1.3519        -1.6443         7.5409         7.8356        -0.0202         2.9670         7.2748         8.1319         0.6556      1831.7203
          8279.0850         -1.2164        -1.0391         7.6723         7.8374         0.4679        -0.8846         0.6886         1.5998         0.6556      1815.3849
          8282.0945         -1.0902        -1.0104         7.5522         7.6971        -3.1212         1.5824         0.6695         5.7777         0.6847      1800.8985
          8285.1040         -0.7484        -0.5410         7.7389         7.7938        -3.4206         8.5099         1.9845        11.1214         0.6556      1842.7247
          8288.1135         -0.6249        -0.6304         7.7054         7.7564         2.4451        10.0319         6.9289        12.5600         0.6556      1884.1325
          8291.1230         -0.6098        -0.3051         7.7683         7.7981         0.5720         7.6866         8.3850        11.5540         0.6556      1833.9201
          8294.1324         -0.7156        -0.2415         7.7588         7.7954        -2.8707         8.5063         7.0488        11.8947         0.6847      1792.2181
          8297.1419         -0.5214        -0.0059         7.8500         7.8673        -3.0476         6.2213         5.2051        12.9910         0.6556      1851.1565
          8300.1514         -0.4182        -0.0703         7.8590         7.8705        -0.0879        -2.9578         1.5287         5.1748         0.6847      1804.2498
          8303.1609         -0.4069        -0.0827         7.9460         7.9568        -3.8088         3.4353         3.9568         7.0766         0.6847      1781.5339
          8306.1704         -0.2337        -0.4427         7.8312         7.8472       -10.6927         5.4511         4.6179        14.8820         0.6556      1853.6324
          8309.1799         -0.2787        -0.2487         7.9389         7.9477       -16.5681         4.5828        -2.9161        17.6290         0.6556      1837.7428
          8312.1893         -0.1632        -0.5262         7.9961         8.0151       -14.7743         7.6188        -1.6873        18.7396         0.6847      1758.7267
          8315.1988         -0.1789        -0.7550         8.0929         8.1300       -14.8589        15.9366         2.2949        23.1596         0.6847      1787.7616
          8318.2083          0.2427        -0.8436         8.0965         8.1439       -25.4448        16.8716         6.7230        31.3487         0.6847      1731.5300
          8321.2178          0.1398        -0.5904         8.2281         8.2504       -23.1279        16.9456         3.5904        28.9206         0.6847      1753.7245
          8324.2273          0.2285        -0.7532         8.0915         8.1297       -22.3015        15.4935         4.8631        27.7641         0.6847      1741.1794
          8327.2367          0.1525        -0.4612         8.2951         8.3093       -25.2521        15.1482         6.2231        30.1839         0.6556      1759.5681
          8330.2462          0.1292        -0.6382         8.2440         8.2697       -26.0399        18.5340         3.6231        32.2293         0.7139      1668.1742
          8333.2557         -0.0119        -0.3442         8.2386         8.2458       -25.7584        18.9447         4.8059        32.5964         0.7139      1679.9046
          8336.2652         -0.3832        -0.3487         8.2072         8.2235       -30.5339        18.9409         8.5088        37.1691         0.6847      1686.3438
          8339.2747         -0.6252        -0.0748         8.2829         8.3068       -28.8971        18.2079         5.8387        35.0976         0.6847      1741.7887
          8342.2842         -0.9553        -0.1129         8.4598         8.5143       -25.5755        19.3230         8.2640        33.5124         0.7139      1670.8796
          8345.2936         -1.2118        -0.1040         8.6403         8.7254       -28.8483        16.6288         5.4140        34.4316         0.6847      1732.8246
          8348.3031         -0.9253        -0.2022         8.8562         8.9067       -25.4314        18.7347        -5.6368        32.5573         0.7139      1681.6329
          8351.3126         -0.8688        -0.3654         8.8177         8.8679       -20.7320        13.2852       -10.2123        26.9117         0.7139      1719.9428
          8354.3221         -0.8939        -0.1417         8.8982         8.9441       -19.4732         9.4996        -9.3451        23.7600         0.7139      1711.1795
          8357.3316         -1.0216        -0.1573         8.8895         8.9494       -14.2340         9.9557        -8.4035        19.3759         0.6847      1760.7678
          8360.3410         -1.0281        -0.4832         8.7849         8.8580       -14.4150        15.4678       -11.2471        24.5430         0.7139      1695.0777
          8363.3505         -1.0823        -0.3655         8.6360         8.7112       -10.4130        19.8874       -19.3303        29.9469         0.7139      1706.0367
          8366.3600         -0.9965        -0.4557         8.3486         8.4202        -1.1895        16.6798       -20.5800        27.1364         0.7139      1653.5517
          8369.3695         -0.7823        -0.5179         8.1574         8.2112         5.5091        16.9057       -23.8270        29.9049         0.6847      1717.7716
          8372.3790         -0.7191        -0.4938         8.0280         8.0752         4.7854        20.7545       -27.4265        35.2309         0.6847      1761.7896
          8375.3885         -0.5938        -0.7651         7.9792         8.0378         6.7651        26.2944       -25.8665        37.6771         0.7139      1682.5202
          8378.3979         -0.1890        -0.7396         7.7740         7.8114        11.4937        26.1455       -27.5272        39.7661         0.7139      1661.5995
          8381.4074         -0.1213        -0.9567         7.5975         7.6585        19.5014        26.5498       -23.7150        41.3576         0.6847      1743.2825
          8384.4169         -0.1891        -0.9145         7.5591         7.6166        32.6436        26.7979       -23.4939        48.3317         0.7139      1652.7376
          8387.4264         -0.2478        -1.0623         7.5003         7.5792        35.3942        28.6622       -28.5757        53.9235         0.7139      1644.6922
          8390.4359          0.0955        -1.1383         7.3155         7.4042        27.4467        29.2142       -25.8523        48.4312         0.7139      1662.5737
          8393.4454          0.1873        -1.3545         7.1912         7.3200        27.8111        34.8234       -24.6909        51.4429         0.7139      1657.3777
          8396.4548          0.5735        -1.3293         7.2860         7.4284        38.7715        37.3172       -26.3196        60.9123         0.7139      1664.4759
          8399.4643          0.7306        -1.6929         7.2664         7.4967        46.0414        43.2722       -16.1964        65.2446         0.6847      1757.8629
          8402.4738          1.0156        -1.8687         7.1162         7.4272        45.7561        42.8757       -17.4884        65.1140         0.7139      1701.0266
          8405.4833          0.8432        -1.7330         7.1925         7.4463        42.2898        45.9654       -18.7424        65.2971         0.6847      1746.3984
          8408.4928          0.7518        -2.0813         7.0174         7.3581        38.1199        55.5858       -18.1919        70.3862         0.6847      1704.2082
          8411.5022          0.9970        -1.9730         6.6833         7.0394        33.6876        64.0450        -7.6345        73.0049         0.6847      1743.1354
          8414.5117          1.0314        -1.7510         6.4721         6.7836        44.3864        67.9375        -1.9497        81.4379         0.7430      1646.2284
          8417.5212          1.0053        -1.9302         6.5153         6.8692        49.5697        60.1342        -2.9580        78.0002         0.7139      1669.4042
          8420.5307          0.8981        -1.9648         6.4540         6.8059        54.0361        61.0218        -4.4601        81.6682         0.7139      1687.9095
          8423.5402          0.7241        -2.0557         6.5458         6.8992        57.6080        58.4713        -5.0983        82.2683         0.7139      1647.2379
          8426.5497          0.6897        -1.8681         6.6894         6.9795        50.8396        53.8318        -5.0765        74.3815         0.7139      1701.8737
          8429.5591          0.5209        -2.0050         6.7970         7.1057        47.8194        52.3170        -0.1938        71.1988         0.7721      1612.1557
          8432.5686          0.6361        -1.9291         6.8794         7.1730        51.1968        54.3346         6.2296        75.3215         0.7139      1723.1577
          8435.5781          0.6079        -1.8727         7.1017         7.3696        41.9354        52.3016         6.7685        67.5484         0.7139      1751.0711
          8438.5876          0.4782        -1.9104         7.5152         7.7689        38.6752        43.3987         3.9205        58.3208         0.7139      1688.6017
          8441.5971          0.3524        -1.9866         7.5828         7.8466        34.2514        49.3911         8.3441        60.9509         0.6847      1750.5759
          8444.6066          0.2763        -2.1017         7.5568         7.8485        36.8889        56.1913         8.6057        68.2091         0.7139      1752.1080
          8447.6160          0.2006        -1.7664         7.7421         7.9436        38.6002        48.3841         3.2732        62.0298         0.6847      1779.9409
          8450.6255          0.1907        -1.8073         7.5860         7.8007        29.6243        38.9998         4.5052        49.2062         0.7139      1723.9659
          8453.6350          0.2306        -1.5292         7.6748         7.8290        30.1953        38.8595         7.2143        49.9872         0.6847      1834.1784
          8456.6445          0.3172        -1.8633         7.3940         7.6317        37.6976        38.7643         9.7647        55.3133         0.6847      1796.3410
          8459.6540          0.1275        -1.6878         7.3712         7.5630        39.9269        35.0402         6.4248        53.6320         0.6847      1815.6665
          8462.6635         -0.0180        -1.6096         7.3464         7.5207        34.6056        34.0835        11.5136        50.0406         0.6847      1817.0374
          8465.6729          0.0268        -1.5731         7.4964         7.6597        27.5516        30.5248        15.0729        43.8169         0.6847      1879.9049
          8468.6824          0.0362        -1.7567         7.4930         7.6963        32.1525        32.7163        13.4382        48.3012         0.7139      1768.9234
          8471.6919         -0.2833        -1.6779         7.5138         7.7041        29.1649        22.8088         6.8107        38.0159         0.7139      1775.8900
          8474.7014         -0.2511        -1.8428         7.5315         7.7577        25.9230        11.7998        10.9465        30.6833         0.6847      1873.0570
          8477.7109         -0.3832        -1.3073         7.7472         7.8661        22.7932         9.9252        13.1394        28.8999         0.7139      1792.6553
          8480.7204         -0.3017        -1.3535         7.8089         7.9311        15.6166         7.5575        12.5743        22.3767         0.6847      1866.1931
          8483.7298         -0.3686        -1.3966         7.8336         7.9657        19.6952         4.9023        14.8778        25.9544         0.6847      1823.4225
          8486.7393         -0.2954        -1.3860         7.8179         7.9453        13.5310         6.7605        18.0675        23.5636         0.6847      1811.4131
          8489.7488         -0.4656        -1.1151         7.9518         8.0431         9.8434         2.3697        12.5536        16.4064         0.7139      1822.0006
          8492.7583         -0.5255        -1.2574         7.8556         7.9730        10.5451        -3.1411         7.9662        14.3856         0.6847      1866.7634
          8495.7677         -0.4927        -1.1838         7.8233         7.9277        15.2592        -2.9082         7.3311        17.9941         0.7139      1799.7804
          8498.7772         -0.4643        -1.0831         7.9817         8.0682        15.3923         1.0828        10.4929        18.6648         0.7139      1854.0721
          8501.7867         -0.4631        -1.1491         7.9601         8.0560        11.2335        -1.9703         6.3201        13.2984         0.7430      1776.2545
          8504.7962         -0.4373        -1.0851         7.8557         7.9424        19.1648        -4.5128         7.5023        21.3284         0.7139      1839.8967
          8507.8057         -0.4756        -1.0089         7.9270         8.0051        19.2634        -2.7477         4.6102        20.0873         0.7139      1865.7895
          8510.8152         -0.2974        -0.8308         8.0159         8.0643        11.4575        -6.8648         3.5276        14.3826         0.6847      1901.5259
          8513.8247         -0.4165        -0.8730         8.1683         8.2254        13.8441       -10.2592         5.3120        18.4670         0.7139      1871.5557
          8516.8342         -0.2258        -0.9800         8.1324         8.1943        17.8909        -5.0440         7.3597        20.6333         0.7139      1841.8448
          8519.8436         -0.2964        -1.0190         8.1461         8.2150        13.7632        -1.1077         9.6077        16.8217         0.6847      1956.5392
          8522.8531         -0.1136        -0.8201         8.2590         8.3004         8.4103        -3.4048         7.3882        12.0039         0.7721      1700.2293
          8525.8626         -0.2131        -1.0758         8.1478         8.2213         4.7608        -9.4197        10.1277        16.4695         0.7430      1813.9699
          8528.8721         -0.2664        -1.0323         8.2303         8.2991        -4.8134       -12.7422         9.2781        16.4902         0.7430      1753.3469
          8531.8815         -0.0724        -0.7786         8.3980         8.4344        -6.0889       -11.8150         7.5501        15.6221         0.7721      1702.1625
          8534.8910         -0.0657        -1.1218         8.3108         8.3864        -5.7976        -8.0778         5.6456        12.0632         0.7430      1801.9489
          8537.9005         -0.0422        -1.0962         8.2947         8.3669        -4.8442        -6.4146         5.5437        11.1734         0.7430      1809.8048
          8540.9100          0.0338        -0.9019         8.4568         8.5048        -7.0598        -4.5748        -3.4988         9.2736         0.7430      1861.0569
          8543.9195          0.1059        -0.9351         8.5399         8.5916        -8.5177        -2.2082        -0.8535        11.0188         0.7430      1764.8412
          8546.9290          0.2696        -0.9356         8.5901         8.6451        -7.9079        -0.1598         5.8593        10.1533         0.7721      1698.8677
          8549.9384          0.2068        -0.9095         8.6644         8.7145        -8.0715        -1.1542         4.0200         9.1432         0.7430      1781.2791
          8552.9479          0.3828        -0.6050         8.8878         8.9165       -11.2591         0.2904         5.6940        12.6568         0.7430      1755.9920
          8555.9574          0.3569        -0.6442         9.0321         9.0621       -19.5760         0.5142         8.3572        21.3097         0.7430      1759.1071
          8558.9669          0.7062        -0.6877         9.0672         9.1206       -16.2205        -2.0957         3.4394        17.1390         0.7721      1750.2705
          8561.9764          0.5433        -0.5894         9.2036         9.2384       -20.5907        -2.5402         2.5053        21.4474         0.7430      1761.8674
          8564.9859          0.5996        -0.6006         9.2322         9.2711       -20.7457         0.9279         5.5326        21.6657         0.7430      1768.2042
          8567.9953          0.5660        -0.3325         9.2822         9.3054       -16.4998         2.1769         3.1059        18.1340         0.7430      1770.8956
          8571.0048          0.6340        -0.4653         9.3132         9.3464       -16.6885         5.3741        -0.1061        18.0839         0.7430      1779.7110
          8574.0143          0.7103        -0.3737         9.2992         9.3338       -15.2310         5.6496         3.0972        17.8845         0.7721      1704.4657
          8577.0238          0.6796        -0.4690         9.1573         9.1944       -13.8047         9.4158         1.9159        17.8221         0.7721      1726.7176
          8580.0332          0.7911        -0.2000         9.3143         9.3500       -15.5824         5.9529         2.3477        17.6711         0.7430      1738.6332
          8583.0427          0.8428        -0.3232         9.2573         9.3012       -11.3581         7.0983         5.3592        14.5694         0.7721      1780.7993
          8586.0522          0.9530        -0.3652         9.2371         9.2933       -14.8341         4.9064        -1.4330        16.2929         0.7721      1666.8723
          8589.0617          0.9201        -0.1633         9.1843         9.2318       -23.4887         9.2678        -5.1997        26.1979         0.7721      1682.8062
          8592.0712          1.0096        -0.2470         9.1036         9.1627       -24.5596        13.6384        -2.8016        28.2628         0.7721      1636.1877
          8595.0807          0.9208        -0.2591         9.0251         9.0757       -23.8014        10.9845        -0.5260        26.6261         0.7721      1671.2181
          8598.0902          0.8476        -0.2198         8.9316         8.9744       -21.5797         8.7906        -0.0667        24.1756         0.7721      1653.6002
          8601.0996          1.0037        -0.3146         8.6757         8.7392       -16.1807        11.5283        -7.2640        21.5199         0.7430      1706.5691
          8604.1091          0.9285        -0.3376         8.6307         8.6870       -11.3118        13.4310        -7.9016        19.7987         0.7430      1653.5275
          8607.1186          1.1000        -0.2236         8.6320         8.7047        -8.7947        10.7912        -5.8092        16.4135         0.7430      1720.0150
          8610.1281          1.0438        -0.2852         8.6730         8.7402       -14.3907        15.3168        -1.7099        21.1781         0.7721      1611.6410
          8613.1376          1.0726        -0.3354         8.5216         8.5954       -16.3334        12.5408        -5.4097        21.9907         0.7430      1693.8097
          8616.1470          0.7749        -0.1285         8.5397         8.5758       -22.3182         7.5436        -8.1428        24.9352         0.7721      1646.5169
          8619.1565          0.8262        -0.2390         8.3001         8.3445       -24.1242         7.4799        -8.4143        26.6235         0.7430      1737.2600
          8622.1660          0.8433        -0.0586         8.3390         8.3818       -20.0639         4.8685       -11.1567        24.2118         0.7721      1669.8797
          8625.1755          0.8663        -0.3558         8.1394         8.1931       -17.3687         3.4224       -14.8045        23.3457         0.7721      1685.0430
          8628.1850          0.7619        -0.2119         8.0501         8.0888       -16.0079         3.4343       -13.2807        21.6468         0.7721      1660.2046
          8631.1945          0.7302        -0.2348         7.9194         7.9564       -12.7424         5.8161       -12.0241        20.7480         0.7721      1666.9159
          8634.2039          0.7853        -0.1670         7.8680         7.9088       -15.7615         9.1780        -7.5240        21.8856         0.8013      1598.6649
