Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          92.521659         -5.4487        -7.4219        10.3758        13.8719        20.3112         2.1219       -16.8889        29.2854         0.1692      3300.8873
          95.022245         -5.4497        -7.8460        10.3911        14.1150        23.1920       -14.5698       -16.7754        32.3829         0.1673      3339.2879
          97.522831         -5.2201        -7.8055        10.2998        13.9377        16.5379       -31.8360       -14.6104        41.8357         0.1541      3645.0680
          100.02342         -5.1162        -7.9672        10.5811        14.1990        14.8907       -54.7291       -11.1348        59.4601         0.1394      3853.2827
          102.52400         -5.2771        -8.2908        11.0026        14.7527        17.1246       -56.0236         2.1980        60.1476         0.1481      3599.9980
          105.02459         -5.4074        -7.7937        10.4426        14.1078        10.7503       -67.6760         3.7940        69.3888         0.1514      3636.3842
          107.52518         -5.3371        -7.5516        10.3443        13.8750        15.1432       -71.4760        -0.1366        73.9057         0.1547      3551.7202
          110.02576         -5.2308        -7.1612        10.2502        13.5540         0.1327       -54.0255         2.0620        54.4735         0.1607      3373.6086
          112.52635         -5.2071        -6.8126        10.1787        13.3091         9.6041       -50.3297        13.9154        54.1802         0.1594      3507.5940
          115.02693         -5.2982        -6.3704         9.4589        12.5747        20.7476       -58.0978        15.3377        64.2541         0.1572      3651.3970
          117.52752         -5.6905        -6.3290         9.3093        12.6135        18.5310       -59.5828        12.8476        64.5130         0.1514      3828.4810
          120.02811         -6.1615        -6.5852         9.5269        13.1184        17.6697       -41.5822        18.8396        48.9952         0.1457      3925.1767
          122.52869         -6.3839        -6.4957         9.6850        13.2946        14.8610       -36.6924        11.8291        41.5238         0.1321      4182.0265
          125.02928         -6.6931        -6.0049         9.4656        13.0557         4.6425       -17.5181        -0.8407        19.5669         0.1425      3905.5281
          127.52987         -6.6983        -5.8724         9.4914        13.0169         4.0217        -9.2356       -11.2245        16.2739         0.1536      3660.1856
          130.03045         -6.8936        -5.9433         9.0483        12.8342         9.5466       -15.8776       -17.0636        26.2404         0.1488      3805.6244
          132.53104         -7.2295        -6.3751         9.2330        13.3475        -5.5807       -15.3634       -16.7087        28.4503         0.1480      3738.8543
          135.03163         -7.4982        -6.6728         9.1074        13.5534       -15.9865         2.8169       -22.4445        29.5360         0.1427      3821.9457
          137.53221         -7.5046        -7.1678         9.1721        13.8501        -8.7847        14.2766       -25.5568        30.8762         0.1386      4028.7582
          140.03280         -7.3789        -7.3570         8.8784        13.6894        -4.2038         7.2237       -19.4255        25.6939         0.1507      3809.9931
          142.53339         -7.3004        -7.4615         8.5688        13.5054         2.1113         0.1102        -8.0796        17.3093         0.1619      3546.0628
          145.03397         -7.2253        -7.9525         8.5366        13.7230        10.1802        18.6202        -6.1535        25.4225         0.1602      3697.1306
          147.53456         -7.2558        -7.9116         8.9039        13.9470        34.5609        20.2846       -10.9571        44.0307         0.1580      3819.7414
          150.03515         -6.6427        -7.9790         9.2099        13.8785        51.3356         7.0438        -1.5065        53.0425         0.1567      3841.2027
          152.53573         -6.3775        -8.8204         8.4167        13.7591        70.3788        -8.6153        -5.6133        71.2175         0.1668      3540.3638
          155.03632         -6.1702       -10.1738         8.2734        14.4923        92.7536        -0.0507        -8.8693        94.8690         0.1552      3637.1568
          157.53691         -6.6294        -9.6276         9.2190        14.8872        90.2517        11.8976       -12.1994        92.4978         0.1486      3663.7063
          160.03749         -6.8996        -8.1830         9.5033        14.3136        68.0704        -2.9149         3.6519        69.3451         0.1461      3701.4102
          162.53808         -6.8994        -8.1778         9.5137        14.3175        59.3521        -7.4688        23.6671        64.4940         0.1479      3641.4275
          165.03867         -6.4928        -8.2703         9.4206        14.1174        64.1741       -15.2023        34.2944        74.6921         0.1540      3573.6538
          167.53925         -5.9630        -8.7181         9.3195        14.0860        56.2502       -15.0532        50.0926        78.3219         0.1503      3780.5387
          170.03984         -5.9433        -8.1934         9.3593        13.7859        71.4037       -10.6415        70.1868       101.5970         0.1406      4016.8770
          172.54043         -5.9091        -8.1049         9.2464        13.6419        87.8291       -15.1895        59.3897       107.2441         0.1354      4111.1298
          175.04101         -6.3007        -8.4330         9.2181        13.9924        84.2350       -23.6512        41.9096        98.3904         0.1385      3875.7034
          177.54160         -6.6252        -8.3154         9.2563        14.0968        81.5812       -40.5802        34.9575        97.7715         0.1361      3834.5492
          180.04219         -6.9051        -8.3746         9.1296        14.1832        79.3390       -34.3471        39.5418        95.4130         0.1362      3890.4225
          182.54278         -6.8888        -8.3602         9.0146        14.0930        83.9941       -19.1364        33.6750        92.9098         0.1485      3576.0427
          185.04336         -6.9605        -8.2604         8.9377        14.0202        72.4480       -18.1318        28.8755        81.5843         0.1491      3595.1304
          187.54395         -6.7701        -8.0904         8.5403        13.5730        52.4770       -29.1300        29.1272        66.7414         0.1393      3835.6545
          190.04454         -6.5524        -8.2243         8.4845        13.5114        50.7889       -30.2086        28.4555        65.7531         0.1371      3924.7188
          192.54512         -6.4992        -8.0291         8.4375        13.3378        53.0643       -31.9199        33.8495        70.8862         0.1451      3734.5591
          195.04571         -6.2418        -8.2762         8.7196        13.5457        53.7170       -24.2122        35.3058        68.6945         0.1435      3623.7906
          197.54630         -6.1745        -8.6080         8.9540        13.8707        45.0764       -17.1193        25.9509        55.0995         0.1485      3479.2893
          200.04689         -6.4387        -8.7488         9.1361        14.1939        44.3971       -14.3263        22.8670        52.2474         0.1389      3815.9940
          202.54747         -6.4236        -8.8524         9.4022        14.4232        43.4256       -20.8227        30.1783        56.9088         0.1351      3933.1957
          205.04806         -6.6624        -8.9014         9.2430        14.4587        50.6174       -27.0631        28.5697        64.5356         0.1398      3740.1339
          207.54865         -6.8466        -8.7008         9.1432        14.3589        49.8834       -28.7662        19.6648        61.1019         0.1277      3985.3952
          210.04924         -6.9954        -8.7649         9.0840        14.4318        32.9662       -26.6258        18.4964        46.5971         0.1296      3984.8100
          212.54982         -7.2473        -8.6402         8.7965        14.3023        40.9139       -18.8914        12.2073        51.2225         0.1370      3742.8957
          215.05041         -7.3365        -8.5983         8.7493        14.2936        47.1422       -10.6636        -1.4880        49.0453         0.1377      3733.8444
          217.55100         -7.3926        -8.5054         8.5152        14.1245        34.5850       -18.5825         6.2816        40.0234         0.1407      3665.2177
          220.05159         -7.5663        -8.1790         8.2845        13.8845        36.8024       -19.3247         0.8880        42.8190         0.1382      3738.1628
          222.55217         -7.5715        -8.2395         8.3551        13.9651        25.2404        -7.6739        -2.3067        27.3932         0.1401      3804.3908
          225.05276         -7.7109        -8.0171         8.0564        13.7345        22.2332        -6.8995        -4.1043        26.0514         0.1445      3783.6040
          227.55335         -7.8150        -7.7484         8.1750        13.7092        28.8182         0.2407       -12.4746        31.9209         0.1467      3648.2653
          230.05394         -7.7974        -7.6853         8.1557        13.6520        25.0123         4.0215       -15.8357        31.6784         0.1353      3886.8597
          232.55453         -7.9764        -7.6228         8.0192        13.6396        35.3067         6.5637       -25.4609        46.0016         0.1269      4089.7691
          235.05512         -8.1702        -7.5210         8.1037        13.7473        43.3456         7.4590       -14.3677        46.5004         0.1358      3730.4820
          237.55570         -8.1245        -7.6600         8.0129        13.7437        25.2135         6.2130       -16.8016        34.0883         0.1395      3747.0540
          240.05629         -8.2681        -7.4655         7.8489        13.6271        16.7333        11.5689       -20.2349        30.3162         0.1373      3908.8745
          242.55688         -8.0493        -7.5615         7.8673        13.5595        29.5858        -0.1341       -18.0581        35.9353         0.1346      4117.0442
          245.05747         -8.0704        -7.5509         7.6078        13.4174        28.0876        -0.2855       -18.7222        36.8045         0.1353      4050.1161
          247.55805         -8.1109        -7.3467         7.6381        13.3454        26.6229        27.2230       -26.5808        46.8268         0.1298      4133.9370
          250.05864         -7.9634        -7.5248         7.6458        13.3602        25.7854        32.6789       -34.1158        54.1860         0.1292      4239.2628
          252.55923         -7.8802        -7.6598         7.6995        13.4184        24.1517        27.6797       -28.2245        47.2691         0.1362      4054.7866
          255.05982         -7.9041        -7.2371         7.5917        13.1334        32.5995        33.4223       -20.6503        51.7076         0.1427      3863.5156
          257.56041         -7.7314        -7.4036         7.7135        13.1942        25.4537        21.7636       -12.2153        36.3153         0.1342      4013.1869
          260.06100         -7.8177        -6.9856         7.3684        12.8144        32.9496        31.1537       -12.0502        48.0612         0.1363      4023.2931
          262.56158         -7.4930        -7.0982         7.3403        12.6653        42.1526        43.0364       -11.3271        63.5343         0.1311      4248.7856
          265.06217         -7.2975        -7.1410         7.3722        12.5935        30.4983        43.0199       -15.7710        56.8006         0.1459      3872.3570
          267.56276         -7.3169        -6.6796         7.1512        12.2186        57.3114        38.0333       -16.0875        71.2281         0.1455      3907.9467
          270.06335         -7.1014        -6.7711         7.3680        12.2705        70.3648        40.7902       -16.0031        83.2340         0.1416      3988.2187
          272.56394         -6.9300        -6.5948         7.3157        12.0431        72.0967        44.5324       -16.5013        86.9295         0.1334      4253.4276
          275.06452         -7.0611        -6.3970         7.2036        11.9446        55.4721        41.0126        -7.6813        71.4334         0.1346      4308.9595
          277.56511         -6.9850        -6.6571         7.2005        12.0397        41.5371        44.2366       -14.9620        63.3957         0.1430      4081.2222
          280.06570         -6.9172        -6.3080         6.8882        11.6227        53.2911        34.5186       -12.9752        65.1722         0.1324      4390.3202
          282.56629         -6.6890        -6.5894         7.2012        11.8331        50.0069        12.7455        -6.1380        55.0108         0.1454      4033.8036
          285.06688         -6.7555        -6.4238         7.0644        11.6964        45.7416        -8.8390        -6.8753        47.1112         0.1364      4280.6343
          287.56747         -6.6917        -6.2902         6.9418        11.5123        45.6325        -9.9295         7.5952        49.4608         0.1295      4356.4622
          290.06806         -6.5536        -6.3634         7.1104        11.5758        44.4341       -13.2258        14.7098        50.2799         0.1397      3990.7884
          292.56864         -6.3986        -6.4002         7.2067        11.5690        33.8029       -22.5200        -4.9753        42.4414         0.1351      4142.8614
          295.06923         -6.2837        -6.4149         7.3993        11.6355        40.3609       -36.4976        -6.0154        55.4096         0.1257      4454.3301
          297.56982         -5.8578        -6.2721         7.8149        11.6072        42.8285       -23.7806        -7.7851        50.4903         0.1381      4055.3591
          300.07041         -5.7107        -6.0749         7.7124        11.3578        40.7310       -34.5928       -10.0594        57.1909         0.1468      3759.8850
          302.57100         -5.4613        -5.8953         7.7510        11.1651        54.0888       -47.6813       -11.1882        77.1793         0.1284      4337.6537
          305.07159         -5.3649        -5.8074         7.8651        11.1520        39.3002       -13.2115       -23.0802        48.4000         0.1292      4464.3374
          307.57218         -5.2777        -5.5285         7.6954        10.8461        34.6557       -25.5776       -18.8311        48.8149         0.1251      4744.6036
          310.07277         -5.2640        -5.2896         7.7876        10.7859        36.3276       -31.8261       -10.2691        49.8943         0.1269      4644.9548
          312.57335         -5.3597        -5.3564         7.7156        10.8143        23.0211       -30.5916       -22.0485        44.9138         0.1342      4347.8016
          315.07394         -5.2154        -5.3317         7.8878        10.8557        19.4200       -31.2141       -28.8173        46.9384         0.1414      4072.6577
          317.57453         -5.3095        -5.3392         7.9329        10.9375        18.7225       -30.7969       -23.8011        44.0061         0.1378      4169.9306
          320.07512         -5.3571        -5.2655         7.8959        10.8981        18.2167       -43.9821       -25.1548        53.9322         0.1332      4320.4550
          322.57571         -5.5315        -4.7673         7.5787        10.5243        20.6679       -37.0885       -32.8364        54.8598         0.1383      4338.1543
          325.07630         -5.2741        -5.0148         7.8606        10.7123        11.2636       -24.8851       -31.4708        42.8270         0.1487      4028.1705
          327.57689         -5.4688        -4.7525         7.8371        10.6731        15.8458       -34.1366       -22.3757        46.0456         0.1469      4042.7508
          330.07748         -5.1881        -4.5862         7.5613        10.2530        31.7868       -30.0815       -23.9491        51.1436         0.1458      4062.2466
          332.57807         -5.1909        -4.5660         7.7914        10.4163        21.1651       -22.7359       -31.9075        45.5953         0.1442      4225.5803
          335.07865         -5.0606        -4.7912         7.8500        10.4970         7.9004       -29.1814       -33.5297        45.6552         0.1335      4528.3243
          337.57924         -5.1123        -4.7401         7.9582        10.5800         7.1959       -24.5070       -35.5917        44.7472         0.1342      4385.4561
          340.07983         -4.9426        -4.6985         8.2551        10.7076         8.7355       -15.5983       -36.3468        43.1665         0.1391      4157.8944
          342.58042         -4.9854        -4.5752         8.1262        10.5746        -7.2944        -1.6168       -32.7909        33.6548         0.1363      4270.7693
          345.08101         -4.9660        -4.4528         8.2240        10.5888        -3.0775        -8.1724       -33.7101        36.3168         0.1383      4191.4042
          347.58160         -4.8081        -4.3874         8.5224        10.7237         9.2098       -11.9104       -30.1920        35.1845         0.1431      4205.4072
          350.08219         -4.8982        -4.1793         8.3780        10.5664         0.1616       -13.3280       -38.9920        47.7683         0.1300      4643.9624
          352.58278         -4.9735        -3.8928         8.4341        10.5368       -19.5720       -21.5990       -31.1388        42.7684         0.1411      4266.1230
          355.08337         -4.8949        -3.8737         8.5567        10.5917       -15.6247       -19.2582       -18.2193        31.6375         0.1471      4125.1812
          357.58396         -4.9672        -3.5969         8.4039        10.4037       -20.3910       -22.8164       -13.6497        33.5738         0.1373      4425.9718
          360.08455         -4.9417        -3.3819         8.4949        10.3933       -17.1026       -19.8964       -15.4135        30.7201         0.1421      4207.0554
          362.58514         -4.8759        -3.5696         8.5888        10.5016       -23.8713       -18.1309       -25.1947        40.2611         0.1482      4069.1870
          365.08573         -4.7845        -3.5367         8.7843        10.6096       -22.1939         3.5958       -21.5127        31.9296         0.1445      4211.2878
          367.58632         -4.8369        -3.5126         8.8394        10.6710       -22.1844         7.9661       -21.8141        32.7624         0.1417      4273.5286
          370.08691         -4.9454        -3.1964         8.6273        10.4452       -11.9054        -4.2936       -21.9993        26.0047         0.1439      4145.6278
          372.58750         -4.7232        -3.3724         8.9133        10.6362       -21.0183        -1.0876       -23.3195        35.6121         0.1444      4158.9190
          375.08808         -4.7285        -3.4384         8.9733        10.7099       -30.8453        13.9253       -19.8953        39.4157         0.1438      4209.5790
          377.58867         -4.6751        -3.4308         8.9818        10.6911       -22.6643         1.1813       -17.6836        31.8253         0.1323      4510.9860
          380.08926         -4.7017        -3.0995         8.6940        10.3585       -17.8779        -7.4968       -20.5690        31.0678         0.1353      4425.5256
          382.58985         -4.5491        -3.2984         9.0861        10.6832       -25.0855         8.2363       -27.5761        40.4391         0.1407      4224.1111
          385.09044         -4.6100        -3.0562         8.9108        10.4878       -31.7085        20.8042       -29.7395        50.8165         0.1314      4431.0372
          387.59103         -4.6290        -2.7768         8.7561        10.2863       -36.1686        25.9927       -40.8632        63.4664         0.1186      4735.8677
          390.09162         -4.5031        -2.8425         8.8942        10.3665       -38.0234        12.5501       -32.7390        55.5327         0.1237      4505.4010
          392.59221         -4.4717        -2.7333         9.0119        10.4251        -7.5252        -2.4152       -31.2107        32.5893         0.1387      4064.3675
          395.09280         -4.3717        -2.6390         8.9491        10.3036       -18.2521        -3.9757       -28.6072        35.7741         0.1379      4139.8849
          397.59339         -4.3152        -2.5238         9.1704        10.4445       -21.5390        11.2009       -21.5167        35.4145         0.1426      4107.5060
          400.09398         -4.3382        -2.4601         9.2051        10.4693       -13.8653        12.0163       -22.5073        33.6897         0.1469      3989.2842
          402.59457         -4.3288        -2.3666         9.0105        10.2727       -20.1570       -11.9223       -23.2723        33.4556         0.1391      4158.5907
          405.09516         -4.3381        -2.4553         9.2156        10.4774       -35.9426        -5.8467       -14.2352        43.3893         0.1320      4377.0407
          407.59575         -4.4275        -2.4187         9.1581        10.4558       -40.9351         8.9239       -12.5197        46.1471         0.1364      4289.0043
          410.09634         -4.5462        -2.3197         9.1096        10.4419       -20.7471         2.9915       -22.0593        30.6508         0.1399      4094.0793
          412.59693         -4.6210        -2.5051         9.2977        10.6807       -20.3657        -5.7868       -17.6390        28.0404         0.1366      4192.7365
          415.09752         -4.7334        -2.5977         9.3192        10.7704       -33.2587       -13.7005        -4.9276        39.3921         0.1280      4466.9302
          417.59811         -4.8469        -2.5348         9.2221        10.7222       -42.0479       -13.7650        -9.1032        52.7789         0.1293      4391.9235
          420.09870         -4.8207        -2.6845         9.4441        10.9379       -41.6592       -12.5621       -35.3005        57.2280         0.1269      4572.8815
          422.59929         -4.9390        -2.6713         9.4389        10.9829       -33.4954       -17.3887       -28.8454        51.3755         0.1285      4501.1383
          425.09988         -5.1192        -2.6462         9.2283        10.8798       -12.9025        -5.5360       -29.0067        36.5972         0.1346      4309.7872
          427.60047         -5.1041        -2.7505         9.4943        11.1247       -18.4689         3.4519       -19.4467        29.3112         0.1360      4315.5457
          430.10106         -5.0102        -2.7488         9.4384        11.0337       -16.9722        -6.8707       -20.2365        27.8446         0.1349      4233.1043
          432.60166         -5.0597        -2.7396         9.2739        10.9138       -15.9351        -2.3084       -17.6427        24.0344         0.1391      4205.7481
          435.10225         -5.0518        -2.9742         9.4723        11.1396       -13.5211        -8.2742        -8.8527        18.4598         0.1414      4061.1302
          437.60284         -5.1100        -2.8389         9.5114        11.1642       -26.2824       -10.6016       -11.1513        31.1718         0.1401      4070.4674
          440.10343         -5.0864        -2.8816         9.5191        11.1708       -24.8470        -2.6869       -14.8360        30.0399         0.1380      4062.5859
          442.60402         -4.9978        -2.9457         9.5232        11.1510       -19.1111         1.0828       -30.8199        36.8941         0.1350      4259.6702
          445.10461         -4.8329        -3.0712         9.4904        11.0841       -13.2993         4.5416       -36.6545        39.5125         0.1423      4185.4071
          447.60520         -4.8135        -3.1420         9.6325        11.2173        -5.7423         9.1755       -30.8990        33.4589         0.1549      3746.4871
          450.10579         -4.6730        -3.0535         9.5054        11.0233        -3.0265        18.1612       -35.0978        40.0967         0.1442      4014.7315
          452.60638         -4.7057        -2.6215         9.1806        10.6442         2.6775         8.7101       -25.9441        28.1827         0.1350      4259.5867
          455.10697         -4.5552        -2.8906         9.4343        10.8679        -7.7230         0.8533       -31.1971        32.6849         0.1309      4346.7793
          457.60756         -4.5438        -2.7325         9.3674        10.7638       -15.3910         3.0476       -42.1454        45.0579         0.1403      4114.7614
          460.10815         -4.5559        -2.7196         9.3475        10.7484        -6.7422        16.1959       -33.6745        40.6391         0.1428      3995.0513
          462.60874         -4.6003        -2.4568         9.0683        10.4610        -3.7002        23.5752       -33.7269        43.3092         0.1373      4132.1702
          465.10933         -4.4803        -2.6100         9.2238        10.5813        -7.3042         5.2621       -31.6843        33.0959         0.1371      4262.2769
          467.60992         -4.5572        -2.5704         9.2181        10.5994        -5.5418         8.1683       -32.0859        34.3645         0.1307      4438.7057
          470.11051         -4.5110        -2.5000         9.1148        10.4728         0.1498        12.9273       -49.6508        51.8186         0.1316      4307.4511
          472.61111         -4.6945        -2.4707         9.1026        10.5356         2.4938        12.0072       -54.5236        56.4929         0.1379      4061.5629
          475.11170         -4.7586        -2.6158         9.2032        10.6858        -4.3163        25.2055       -51.7350        58.5228         0.1350      4165.8399
          477.61229         -4.8671        -2.4978         9.0249        10.5535       -15.5227        20.1046       -42.0944        49.9900         0.1326      4343.1928
          480.11288         -4.9775        -2.3477         8.6968        10.2918       -18.0150        14.0334       -39.4009        46.0905         0.1407      4175.1083
          482.61347         -5.0315        -2.3773         8.6456        10.2817       -13.0386        28.6529       -51.7496        61.3987         0.1299      4455.4435
          485.11406         -5.0059        -2.6452         8.8469        10.5035       -12.1839        28.8350       -49.4765        60.2478         0.1389      4078.3853
          487.61465         -5.2057        -2.8295         8.9826        10.7607       -19.3276        24.5414       -47.8346        58.3026         0.1440      4013.0195
          490.11524         -5.3640        -2.7125         8.6186        10.5077       -17.3859        23.8820       -45.7384        56.6588         0.1530      3803.9018
          492.61583         -5.4311        -2.8631         8.4951        10.4814       -37.1271        23.0313       -45.3625        63.0996         0.1531      3878.4314
          495.11643         -5.3762        -3.2900         8.7093        10.7508       -23.9735        15.9267       -45.2630        55.1611         0.1524      3861.0947
          497.61702         -5.4319        -3.5717         8.5849        10.7686       -14.5967        20.5924       -44.3607        52.4228         0.1614      3653.9534
          500.11761         -5.5585        -3.9247         8.4708        10.8654       -22.0263        33.4332       -46.0156        61.3794         0.1512      3993.3686
          502.61820         -5.6456        -3.9242         8.1512        10.6636       -17.6883        26.4311       -42.3645        53.9614         0.1342      4396.2590
          505.11879         -5.5553        -4.3207         8.3495        10.9199       -20.0441        19.4188       -34.5200        45.1501         0.1328      4449.3804
          507.61938         -5.4443        -4.4701         8.2761        10.8681       -23.5289        35.1813       -43.1405        60.8441         0.1267      4721.9176
          510.11997         -5.4139        -4.5918         8.3634        10.9700       -23.9259        34.2483       -32.6493        53.1251         0.1308      4529.5799
          512.62056         -5.2577        -4.5860         8.5449        11.0313       -19.2334        28.5857       -16.3878        39.8835         0.1380      4264.6239
          515.12116         -5.1887        -4.5847         8.3961        10.8828        -8.8059        36.0251        -3.5111        43.0119         0.1415      4153.0783
          517.62175         -5.2485        -4.3100         8.2849        10.7127         2.6172        51.5209        -6.6400        54.7265         0.1362      4297.9490
          520.12234         -5.0712        -4.2393         8.2598        10.5789       -26.0000        41.9435        -7.8456        53.9948         0.1311      4315.7049
          522.62293         -5.0102        -4.4770         8.4452        10.7920       -34.5391        25.1194       -14.7307        48.0168         0.1324      4315.8680
          525.12352         -5.2218        -4.3624         8.0832        10.5658       -26.9715        34.5413       -28.8131        52.4681         0.1414      3999.3555
          527.62411         -5.1781        -4.4543         8.2755        10.7302       -13.3056        34.1979       -14.4201        42.9795         0.1396      3993.7291
          530.12471         -5.2655        -4.5463         8.3896        10.8986         0.2018        36.3214        -2.6860        36.5951         0.1494      3692.2222
          532.62530         -5.3489        -4.6154         8.3586        10.9444        -8.0782        27.1887        -8.5437        30.9185         0.1401      3879.8185
          535.12589         -5.4040        -4.5661         8.6547        11.1783       -15.4687        18.1719        -7.4996        25.9648         0.1341      4067.2366
          537.62648         -5.2898        -4.8013         8.8380        11.3641        -9.0443        19.1975         0.8060        23.2319         0.1343      4083.4662
          540.12707         -5.3085        -4.7040         8.7489        11.2628        -9.6121        23.4381         3.4840        29.0511         0.1252      4400.4975
          542.62766         -5.3082        -4.6936         8.7701        11.2748       -16.1232        19.6771        -1.8051        30.9164         0.1314      4232.5349
          545.12826         -5.3252        -4.7358         8.8314        11.3481        -6.6016        17.9908       -14.4272        24.8019         0.1440      3790.0556
          547.62885         -5.4578        -4.7845         8.6573        11.2972        -2.3767         5.5185         2.4215        16.1606         0.1464      3745.0581
          550.12944         -5.7506        -4.4704         8.3697        11.0953        -2.3561        -2.4261         5.1011        21.6046         0.1399      4111.7821
          552.63003         -5.7739        -4.4175         8.3832        11.0964        -8.2417        -6.6192         1.9295        25.4409         0.1372      4242.7915
          555.13062         -5.7920        -4.2988         8.3368        11.0240         5.8223         6.3995        17.0777        23.1649         0.1347      4239.2181
          557.63122         -5.9656        -4.1646         8.1513        10.9260         1.5793         5.4869         1.0414        17.5048         0.1338      4257.8664
          560.13181         -5.9331        -4.2166         8.3770        11.0976         1.7608       -17.4049        -0.2523        19.0254         0.1264      4497.0948
          562.63240         -5.8414        -4.3666         8.6378        11.3048         5.9789       -13.9601         3.6568        19.4926         0.1295      4214.7149
          565.13299         -5.7813        -4.2449         8.6821        11.2615         5.7349         5.1694        -4.8338        12.2362         0.1351      3985.5493
          567.63358         -5.9709        -3.9220         8.5889        11.1715        -4.9389        10.4139       -12.1635        18.7793         0.1349      4139.1023
