Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          3552.2752          2.1916        -2.8673        11.9389        12.4725      -516.0970       116.3394        67.0898       533.2896         1.6617       209.0735
          3555.2830          2.4172        -1.9497        11.0652        11.4928      -516.6128       116.4655        70.7505       534.2919         1.8145       199.3393
          3558.2909          1.3519        -2.4361        11.0080        11.3551      -517.4166       106.8027        68.1654       532.7930         2.0139       189.6707
          3561.2987          1.2251        -3.4939        11.0778        11.6802      -530.7316        97.0192        56.5729       542.5396         2.0251       179.8209
          3564.3066          1.6228        -2.4024        11.4252        11.7873      -547.4544        92.7622        56.2012       558.1789         1.9324       190.2165
          3567.3144          2.6210        -1.1113        11.5834        11.9281      -551.2763        92.0451        62.5708       562.4521         1.8163       209.0407
          3570.3223          0.2343        -1.8705        13.0688        13.2041      -541.6453       107.1738        52.2497       554.7600         1.4687       233.8831
          3573.3302          0.3523        -2.9759        13.3808        13.7122      -553.0447       117.9022        52.4832       567.9815         1.4162       239.4343
          3576.3380          0.4864        -2.9427        12.7951        13.1381      -563.8314       102.7790        45.8039       575.2079         1.6208       213.2392
          3579.3459         -2.1248        -2.1565        12.7016        13.0574      -533.5460        88.8374        26.7029       541.5580         1.7484       188.8811
          3582.3537          1.1528        -2.6691        12.6876        13.0165      -513.0697        88.1611        33.1666       521.6810         1.6935       192.0393
          3585.3616          1.0058        -2.2963        12.5826        12.8300      -512.8198        87.4448        36.6536       521.5371         1.4022       205.2889
          3588.3694         -0.5317        -3.5135        12.1153        12.6257      -531.2525        80.1457        27.0035       538.0782         1.3449       201.7569
          3591.3773          0.2626        -2.9695        11.6988        12.0726      -543.5415        66.2897        27.2715       548.3114         1.5085       206.2808
          3594.3851          2.6889        -2.5665        11.6798        12.2571      -551.7802        61.4711        42.2861       556.8351         1.6309       207.6381
          3597.3930          1.3650        -2.0627        11.4077        11.6728      -572.9489        62.4589        50.9268       578.5938         1.6726       202.7676
          3600.4008          0.5701        -3.0331        11.3313        11.7441      -565.5756        59.3911        46.6630       570.6528         1.4942       234.9417
          3603.4087          1.6865        -1.7536        10.8064        11.0769      -570.5111        46.9348        44.6261       574.2254         1.2998       328.6224
          3606.4165          4.0708        -1.6894         8.1521         9.2673      -530.9329        50.4685        51.2885       536.1564         1.0252       404.2921
          3609.4244          4.8743         0.1822         9.6379        10.8019      -458.7463        62.6627        44.8465       465.2779         0.7629       400.6331
          3612.4323          4.6262        -5.6765         8.1136        10.9295      -459.6355        73.1355        41.8343       467.7980         0.7336       415.3910
          3615.4401          4.8183        -3.3271         7.9979         9.9122      -465.1025        91.3098        41.0206       476.1044         0.6503       443.7616
          3618.4480         -6.4983         1.7956         6.2949         9.2238      -517.3319       106.2008        25.4058       529.0655         0.8955       451.5333
          3621.4558          9.4472        -6.7955         6.0705        13.1255      -553.3789       112.9102        55.7882       569.4164         1.0340       411.6185
          3624.4637          6.7504        -3.9530         7.3141        10.7093      -519.4420        76.6368        90.4731       532.9101         1.0035       335.8461
          3627.4715         -1.7626        -1.7796         7.8177         8.2091      -472.9394        98.6817        62.6194       488.1672         0.9269       415.8639
          3630.4794         -2.3268        -2.5238         5.4331         6.4267      -352.9859       141.5672        41.0648       387.7323         0.8706       470.4471
          3633.4872          4.1015        -1.5426         8.9875         9.9989      -270.5150       164.6408        61.6074       323.6031         0.7640       448.2210
          3636.4951          1.1338        -2.4275        10.6499        10.9818      -294.6049       121.1844        60.1683       325.3845         0.6052       484.4851
          3639.5029         -0.7034        -0.9346        11.8093        11.8671      -285.7150        67.2325        39.6427       297.1867         0.5744       494.4242
          3642.5108         -3.5986         3.0085        10.7402        11.7198      -297.9527        30.8322        29.6095       301.1660         0.6251       442.3109
          3645.5187         -2.0235        -0.3717         9.6262         9.8436      -415.5776        71.7595        35.6202       424.8890         0.8745       413.3055
          3648.5265          7.6959        -5.4792         7.4787        12.0490      -521.1369       136.9458        74.4750       544.5192         1.2071       363.3359
          3651.5344          6.8374        -3.1884         9.2080        11.9039      -530.4501       134.1304       107.0196       557.5300         1.1830       335.7508
          3654.5422          8.1963        -2.4641         6.9428        11.0206      -529.4025       147.9474        98.5526       559.0360         1.0539       367.3546
          3657.5501          7.4251        -4.6302         8.3467        12.0929      -553.3595       190.9619        92.4800       592.7072         1.1616       374.8036
          3660.5579          7.4988        -4.4271         9.4538        12.8532      -552.9306       199.7165       102.6573       596.8255         1.2123       348.6960
          3663.5658          8.4176        -4.7406        10.4920        14.2622      -529.9112       180.4683       100.2024       568.8381         1.1980       312.1004
          3666.5736          6.8124        -4.7546        10.6579        13.5131      -514.5766       172.9529        76.9225       548.6635         1.1406       326.4205
          3669.5815          5.9952        -2.2229        12.2505        13.8188      -497.9668       184.4723        67.0173       535.4014         1.1319       312.4434
          3672.5893          4.8358        -2.6850        13.3049        14.4088      -510.1735       190.7345        86.5790       551.5136         1.1955       267.1822
          3675.5972          1.0282         0.3335        14.5270        14.5672      -519.8512       193.2563        88.4922       561.6671         1.6058       233.9021
          3678.6051          1.0635        -2.6095        14.5611        14.8313      -512.0019       183.5521        80.7098       549.8760         1.5502       227.9174
          3681.6129          0.6068        -0.6191        13.7902        13.8174      -496.0557       182.8694        61.3291       532.4975         1.7162       218.7670
          3684.6208          0.9031        -0.5146        13.9384        13.9771      -483.5801       180.8412        39.2190       517.7836         2.1317       206.7862
          3687.6286          0.1483        -0.2095        13.7527        13.7551      -477.1466       169.8805        43.9457       508.4867         2.1115       205.1462
          3690.6365         -1.4045         0.6458        13.9480        14.0334      -492.9309       158.1964        47.5540       520.0686         2.1212       207.7852
          3693.6443         -2.4616         0.9046        13.8623        14.1082      -502.2242       156.3324        35.3203       527.2954         2.1017       220.1022
          3696.6522         -0.0887        -0.1605        14.8920        14.8931      -478.9043       151.9753        21.0923       503.2073         1.9380       226.3029
          3699.6600         -0.1022        -0.0956        13.9181        13.9188      -476.3721       125.9347        -3.5019       492.9588         1.9271       223.7589
          3702.6679          0.3710         1.5121        14.2956        14.3802      -495.0931       108.7818        -9.4543       507.1943         1.8925       230.9570
          3705.6757         -2.7085         1.5066        13.8100        14.1535      -506.0280       100.1174        14.1023       516.2809         1.8855       235.0098
          3708.6836         -2.2951         2.8178        13.2045        13.6955      -517.7192       103.7660        35.6969       529.2376         2.1520       229.8861
          3711.6915         -2.7364         0.7503        13.5234        13.8179      -543.7514        99.7364        40.9582       554.3665         2.0408       238.5558
          3714.6993         -2.9976         2.2637        12.8154        13.3546      -546.7414       109.7062        25.0619       558.9980         1.8558       245.4138
          3717.7072         -0.1463        -1.0426        12.9772        13.0198      -531.5553       111.6862       -15.7459       544.1528         1.8411       235.0236
          3720.7150         -1.6621        -0.0955        12.4502        12.5611      -495.3702        77.3650       -37.2986       502.7719         1.8198       227.1192
          3723.7229         -0.2217         1.1433        13.0787        13.1304      -501.8346        70.1077       -42.1465       508.6245         1.8667       228.4089
          3726.7307         -1.4177        -0.5169        12.7264        12.8156      -554.4453        51.7923       -27.0372       558.1229         1.8047       233.3270
          3729.7386         -1.8678        -0.1701        12.3529        12.4945      -584.5599        38.4894         5.7900       585.9146         1.7901       257.5783
          3732.7464         -4.1420        -3.3765         9.1423        10.5895      -543.9754        36.5411        17.3662       545.5851         1.6572       292.3720
          3735.7543         -2.2230         2.1739         9.0981         9.6148      -496.6107        69.6596        26.8414       503.3154         1.3624       328.6641
          3738.7621         -1.5828         3.8390         9.3671        10.2463      -455.8482       103.8079        44.8872       469.9488         1.0591       292.3031
          3741.7700          1.7286         6.1320         9.9718        11.8332      -448.0472       111.1820        71.4201       467.3758         1.1969       306.6550
          3744.7778          4.6373         5.2213         9.7755        12.0136      -431.0880        97.5200        61.7746       447.8814         1.2994       351.2597
          3747.7857          0.1373        -2.1914         9.8617        10.1032      -427.8048        65.3540        49.0399       436.0820         1.1525       391.8483
          3750.7936         -0.5831        -3.7173        11.4354        12.0385      -448.0900        59.8380        47.1609       456.5445         0.8353       444.2948
          3753.8014         -0.4940        -3.6695        10.7090        11.3310      -451.5600        34.1164        29.9772       455.0017         0.7580       453.8520
          3756.8093         -0.4813        -7.1169         8.9117        11.4149      -425.6682        35.1113        77.6715       434.3933         0.9259       442.4830
          3759.8171          6.0072        -3.3383         6.4030         9.3931      -390.2560        42.3898        71.6283       400.1207         1.2018       398.3037
          3762.8250          4.4565        -1.9066         6.4492         8.0677      -389.0590        56.7747        57.9364       397.9727         1.2490       379.0412
          3765.8328         -8.0934         2.0938        10.4494        13.3820      -406.9835        63.1449        50.8094       417.3379         1.0294       395.5341
          3768.8407         -8.1965         0.4039        11.3377        13.9960      -412.9074        86.6331         3.1537       421.9773         0.9063       397.1631
          3771.8485         -7.0172        -1.5457         9.9346        12.2608      -416.7329        86.4004       -15.4119       426.4520         0.7745       417.0821
          3774.8564         -2.4095        -2.7299         9.6244        10.2901      -397.0922        82.3369       -36.5144       407.4690         0.7164       441.5018
          3777.8642          8.8359        -4.7832         3.6417        10.6871      -346.5791        43.0285       -33.2231       351.1428         0.9521       392.7227
          3780.8721          8.0097        -5.4729         3.3230        10.2543      -332.5583        27.5274        -4.4257       336.0866         1.3277       353.2519
          3783.8799          4.9409        -2.2859         6.4318         8.4265      -353.1659        52.6074        31.1188       359.3899         1.5264       360.1308
          3786.8878          8.1785        -1.9201         4.8563         9.7035      -368.0086        74.8319         6.0525       375.7223         1.0340       410.2429
          3789.8957          6.9659        -3.2282         3.4724         8.4263      -401.5587        69.8666        25.9313       409.7132         1.1354       404.3783
          3792.9035          5.2931        -2.6692         7.3417         9.4362      -421.9589        78.3363        59.9543       433.5379         1.1067       410.5862
          3795.9114          7.7593        -3.6402         4.0950         9.4988      -424.4964        85.0591        40.9925       435.0037         0.8399       434.5663
          3798.9192          9.1829        -2.9149         2.8400        10.0443      -427.2034        80.8596        46.9736       437.8165         0.8654       401.4809
          3801.9271          7.2760        -1.5807         7.7081        10.7169      -443.8424        81.3833        64.7098       456.0938         0.9011       352.3903
          3804.9349         10.2160        -2.8776         5.6630        12.0298      -463.1752        75.5281        54.1706       472.4172         0.9420       340.5218
          3807.9428         10.2724        -5.2814         1.9491        11.7139      -463.8350        82.6742        55.5128       474.4662         0.9371       344.7400
          3810.9506         10.8127        -4.8108         2.1036        12.0201      -464.5497        92.6926        48.3404       476.1973         0.9164       328.2324
          3813.9585         10.5610        -4.7606         2.3573        11.8218      -445.9062       104.0203        45.4501       460.4734         0.8710       288.6202
          3816.9663          9.3940        -4.6099         5.1181        11.6488      -419.0503       110.4681        48.1806       436.1507         0.9815       268.9753
          3819.9742          1.6786         1.1064        11.4457        11.6209      -402.5495        97.7481        43.7347       416.5762         1.2385       257.9374
          3822.9821          2.7538        -2.1334         7.8292         8.5692      -399.8798        97.7038        38.4391       413.5709         1.1616       254.2872
          3825.9899          7.3693        -2.2896         7.2850        10.6123      -371.7021        76.7545        15.7970       380.1826         0.9689       286.6093
          3828.9978          9.7048        -1.1202         4.0595        10.5791      -353.7578        73.5177        -5.0698       361.6456         0.7881       329.3973
          3832.0056          9.6119        -2.2294         7.4787        12.3810      -364.2550        97.4745        -6.1018       377.2270         0.9371       325.4807
          3835.0135          9.0087        -4.5968         6.7430        12.1555      -347.7956        86.9116         6.0651       358.9505         0.9469       292.3600
          3838.0213          8.8280        -5.9894         5.6275        12.0613      -321.5137        58.3337         2.5956       326.9869         1.1605       262.5519
          3841.0292          7.7060        -7.1472         5.6396        11.9277      -278.6711        33.0552       -21.9708       282.3594         1.3812       236.8164
          3844.0370          5.1879        -4.8007         8.9137        11.3761      -309.1421        27.8732       -33.6833       312.8357         1.3557       260.0050
          3847.0449         -0.6590         0.2619        11.8135        11.8348      -402.6139        72.8778       -21.2792       410.1273         1.1071       299.0320
          3850.0527         -5.0184         1.9515        10.5801        11.8714      -444.5416        88.2984       -15.4970       453.7724         0.8951       308.9661
          3853.0606         -5.1568         3.9058        11.2870        13.0094      -417.1932        51.8167       -11.7174       420.9979         0.9990       285.0177
          3856.0684        -10.2748         2.2617         8.3110        13.4074      -383.2916        44.9816        11.5686       386.9415         0.9311       281.7352
          3859.0763         -6.4148        -0.3890         8.9825        11.0447      -399.8124        78.8533        18.7756       408.1653         1.0850       301.8244
          3862.0842          1.2267        -3.2225         9.4305        10.0411      -418.6477        94.8664        -1.6203       429.3681         1.0647       333.7223
          3865.0920          5.2242        -4.0560         8.1190        10.4719      -411.8785        99.4257        17.3644       425.5596         0.9731       352.6633
          3868.0999          5.7667        -2.1612        10.4391        12.1203      -394.9054        93.6909        41.0767       408.6530         1.0025       357.6673
          3871.1077          3.9510        -5.9067        11.0259        13.1175      -428.5436       108.5124        17.6058       442.4742         1.0553       366.2743
          3874.1156          5.1602        -7.4764         9.2118        12.9376      -428.1510       102.2771        27.8535       441.4275         0.8755       364.6196
          3877.1234         10.0533        -7.7423         7.1358        14.5578      -388.9236        71.8693        35.8510       397.1580         0.8455       342.9881
          3880.1313         11.3763        -6.2478         6.7912        14.6484      -345.2099        57.8879        37.8972       352.0998         0.8140       326.7532
          3883.1391         11.1937        -5.8265         8.0288        14.9569      -339.7226        53.4654        45.5009       346.9813         0.8353       319.5333
          3886.1470          9.4671        -4.3150         9.8297        14.3132      -341.5802        49.5765        49.8012       348.8686         0.7682       320.9937
          3889.1548         10.5866        -4.2060         9.2787        14.6922      -325.2685        46.5281        37.6217       330.9116         0.7993       309.3422
          3892.1627         11.5565        -3.0691         8.9019        14.9069      -309.6181        67.4663        25.2603       318.2945         0.7126       315.3026
          3895.1706         10.7354        -0.9981         8.8471        13.9470      -287.7516        72.3719        13.7662       297.1377         0.7119       334.9012
          3898.1784          8.2867        -0.6514        10.2641        13.2078      -289.3802        66.6824        19.2454       297.6451         0.7636       333.2400
          3901.1863          6.6394         0.0290        10.5550        12.4696      -297.7921        79.4894        24.3197       309.2419         0.7021       329.5800
          3904.1941          7.6661        -0.2156         9.7935        12.4390      -288.6402        77.0337        15.0517       299.4462         0.7832       328.1945
          3907.2020          9.1371        -0.0380         7.5743        11.8684      -283.1452        64.9040         6.8088       290.6238         0.8759       336.3823
          3910.2098          7.9961         2.2380         6.5237        10.5596      -243.0094        71.7590        15.8165       254.6694         0.8703       332.7935
          3913.2177          2.8986         1.8993         9.2720         9.8984      -195.6705        73.6845        20.0826       210.2456         0.9724       328.1222
          3916.2255         -0.8327         5.5094         8.2092         9.9216      -186.5440        63.5089        21.6566       198.3333         0.9833       311.8939
          3919.2334         -5.7851         7.4819         7.1251        11.8411      -181.1418        68.4238        24.9077       195.2539         0.8049       313.7022
          3922.2412         -7.7894         6.9611         6.3399        12.2200      -181.6624        70.3612        32.7203       197.6050         0.8335       338.7186
          3925.2491         -3.4531         0.5049        10.0113        10.6021      -211.3292        99.9410        19.1946       236.7440         1.0396       363.5943
          3928.2569         -0.5206        -4.6420        10.4399        11.4372      -231.3036       134.7743        -6.1863       268.0236         0.9014       390.1518
          3931.2648          0.8503        -5.9762         8.7435        10.6248      -241.0393       152.0034         1.3366       285.0505         0.8654       388.9228
          3934.2727          2.2987        -6.1285         9.4055        11.4589      -255.8210       162.2607       -12.1081       303.3024         0.8808       372.2635
          3937.2805          3.2279        -3.8479        10.0089        11.1984      -254.4920       145.3332       -28.2031       294.7948         0.9011       374.8304
          3940.2884          1.0106        -0.8835        10.0973        10.1862      -237.3911       123.5226       -37.0285       270.1774         0.9825       375.2784
          3943.2962         -4.3911        -2.0661         9.9875        11.1041      -213.3220       121.9943       -26.7381       247.4509         1.0291       372.3238
          3946.3041         -4.2149        -2.0471        10.6712        11.6547      -207.0709       118.3106       -10.3377       239.0285         0.9728       372.5731
          3949.3119         -4.2117        -2.5856        11.0689        12.1220      -229.9066       113.0936       -14.0217       256.8887         0.9269       376.3566
          3952.3198         -0.7757        -3.3853        11.0043        11.5394      -262.7700       111.1743       -24.4152       286.8993         0.9315       389.3176
          3955.3276          2.5644        -3.8666         9.8237        10.8643      -278.8666       107.8614       -29.4905       301.1992         0.9679       432.5938
          3958.3355         -3.1146        -4.7147         7.6410         9.5033      -259.9611       128.2608       -51.7938       294.7596         0.8962       495.1817
          3961.3433         -5.0762        -4.2954         8.2232        10.5754      -252.9019       148.5273       -40.2670       296.6579         0.8605       516.9978
          3964.3512          1.1376        -3.5004        10.5164        11.1419      -228.8450       153.8465       -11.3986       276.2882         0.7587       526.8802
          3967.3591          2.8279        -3.3279        10.2434        11.1355      -226.5324       126.4915       -13.7047       263.6715         0.6510       543.1349
          3970.3669          5.8736        -3.2708         9.7215        11.8197      -248.6792        69.6752       -11.1442       259.8898         0.6307       579.8092
          3973.3748          8.3686        -5.1777         7.5455        12.4006      -238.1778        53.2679        20.4533       244.9378         0.6101       603.0182
          3976.3826          8.1943        -6.0120         7.3698        12.5540      -241.7819        52.3755        19.3656       248.2535         0.6052       610.3824
          3979.3905          9.4771        -6.9245         7.5211        13.9403      -244.6547        48.2717        13.0337       249.7181         0.5541       634.9025
          3982.3983         10.1638        -7.1763         8.0003        14.7922      -224.7641        36.8844         4.1694       228.3311         0.5132       648.1563
          3985.4062          9.9826        -6.3714         8.5872        14.6283      -212.2055        21.3697        -7.7460       213.4244         0.5688       607.6136
          3988.4140          9.6053        -5.4188         9.4399        14.5168      -189.6831        17.0284       -14.1652       191.2861         0.6867       511.3943
          3991.4219          9.0906        -4.2693        10.6672        14.6511      -150.2023        -6.8523       -26.4885       154.2105         0.7021       491.7322
          3994.4297          8.3158        -2.9412        11.6510        14.6133      -117.7665       -32.6153       -32.3494       126.6207         0.7325       471.7917
          3997.4376          6.9473        -1.0387        11.2484        13.2616       -86.8277       -40.3133       -43.8612       107.7213         0.8091       431.1497
          4000.4454          5.6008         1.4864        11.4540        12.8364       -39.2265       -46.7158       -55.9804        85.7888         0.8248       419.8637
          4003.4533          2.3224         2.4720        11.1666        11.6703        -1.6676       -33.7841       -41.3914        54.3034         0.7280       460.0455
          4006.4612         -1.3987         1.0154        10.1014        10.2482         3.4262        -8.5599       -23.1285        27.3237         0.6713       502.1015
          4009.4690         -0.6369        -0.4526        10.2422        10.2720        -7.4245         7.5641       -27.9621        30.7133         0.7426       495.4830
          4012.4769          0.9011        -1.2432        10.2325        10.3471        -9.1456        25.2230       -30.8813        41.8032         0.7839       469.6972
          4015.4847          3.1408        -1.3111        10.3187        10.8655        -4.4256        46.4038       -33.0925        57.5186         0.7227       463.3687
          4018.4926          4.7078        -0.4138        11.0127        11.9839       -13.0648        64.3615       -27.0583        72.2417         0.6360       466.7843
          4021.5004          4.5699        -0.0845        11.6801        12.5425       -39.7531        82.6321       -15.4265        93.8087         0.5440       486.4412
          4024.5083          4.3838         0.2687        10.8336        11.6900       -76.5732        85.5479        -9.3956       117.6849         0.4775       527.2160
          4027.5161          2.9098         0.1119        11.1225        11.4974      -117.6142        79.9462        -4.8092       142.5863         0.4468       584.9799
          4030.5240          2.0920        -0.0095        10.7630        10.9645      -145.7990        85.8404         7.8170       169.8007         0.4468       615.8440
          4033.5318          2.2474        -0.5047        10.5254        10.7745      -168.2984        81.7291         6.7229       187.2972         0.4265       690.0935
          4036.5397          2.8595        -0.2990        10.5069        10.8932      -182.2167        84.1825         1.8892       200.8304         0.3957       804.1992
          4039.5476          2.9383        -0.5766        10.2148        10.6446      -180.9841        76.4506         5.8975       196.5728         0.4059       855.6184
          4042.5554          2.3890        -0.7810        10.1992        10.5043      -189.7773        79.8173        13.3456       206.3833         0.4111       874.3381
          4045.5633          2.2088        -1.1527        10.1700        10.4708      -191.0140        78.6715        21.1076       207.6728         0.4160       902.4683
          4048.5711          1.5101        -1.2032        10.2645        10.4445      -179.4323        70.7341        20.3209       194.0289         0.4468       871.6042
          4051.5790          1.1236        -1.2388        10.1683        10.3050      -193.3278        70.4631        21.1771       206.8924         0.4671       873.7110
          4054.5868          1.4228        -0.9901         9.6732         9.8273      -191.3294        76.8412        31.1908       208.7462         0.5384       870.2005
          4057.5947          1.3756        -1.7015         9.6178         9.8636      -173.8122        82.0721        34.2460       195.3535         0.5797       875.9763
          4060.6025          0.2115        -1.8926        10.5860        10.7560      -164.7352        87.8592        24.2478       188.3610         0.5489       896.9778
          4063.6104         -1.0686        -2.0714        10.7155        10.9661      -155.1491        87.2900        19.5159       179.1004         0.5590       880.0407
          4066.6182         -1.1626        -2.0095        11.0161        11.2581      -151.9974        78.2488        18.8222       172.1315         0.5744       857.2024
          4069.6261         -0.9876        -2.1876        11.1135        11.3697      -155.7652        65.5738        11.8301       169.6017         0.5846       854.3424
          4072.6339         -0.3537        -2.5821        11.2141        11.5130      -165.2844        53.6698         6.1351       174.0164         0.6000       867.8967
          4075.6418          0.6840        -3.3236        10.5542        11.0862      -189.7594        51.0991        11.9455       197.0357         0.5898       911.0671
          4078.6497          0.9705        -4.1826        10.7121        11.5406      -188.9928        38.8005        18.5414       194.2829         0.5339       957.9586
          4081.6575          0.8215        -3.0181        10.9539        11.3917      -177.4985         3.7100        15.9769       179.2858         0.5230       949.8125
          4084.6654          3.1018        -5.5337         9.9183        11.7735      -200.4615       -14.9428         9.1932       201.8376         0.5594       881.1160
          4087.6732          5.0744        -8.8057         8.4466        13.2149      -215.6187       -14.1121       -10.7641       216.5576         0.5283       847.1871
          4090.6811          6.3674       -10.3294         5.8587        13.4746      -208.3661       -24.4407       -25.2462       211.6037         0.5541       789.2374
          4093.6889          6.5573        -9.9401         6.1647        13.4092      -207.3249       -37.7630       -51.9258       218.1418         0.4929       818.1900
          4096.6968          6.8586        -9.0474         6.4328        13.0490      -200.1782       -71.5048       -64.6214       223.0688         0.5076       808.1324
          4099.7046          7.0069        -4.9643        10.1054        13.2612      -186.5700      -104.4899       -46.7034       219.7806         0.6304       698.8716
          4102.7125          6.4072        -1.3136        11.3919        13.1359      -184.0752      -118.8803       -35.3420       222.2030         0.6563       618.6668
          4105.7203          6.2226        -8.1259         6.3907        12.0662      -237.0364       -78.4452       -41.9911       259.4405         0.6863       556.9282
          4108.7282          6.8530       -13.9393         2.1925        15.6868      -282.5478        -4.5414       -47.3027       287.1421         0.7178       459.4806
          4111.7361          8.6533       -13.4383         2.8990        16.2441      -254.6678         9.0132       -61.1150       263.6287         0.6458       455.7570
          4114.7439          5.6648        -6.2438         5.5134        10.0733      -253.7977        16.0929       -66.7231       266.0000         1.1836       431.9966
          4117.7518         -3.1520         9.7382        10.0102        14.3168      -315.5602        90.7804       -31.1809       333.1470         1.8415       270.8586
          4120.7596         -0.9473         2.5175        13.0529        13.3272      -334.4918       144.4463       -13.7794       364.9192         2.1590       199.5999
          4123.7675          0.0605         0.6597        12.4106        12.4283      -355.2870       141.5056         4.8198       382.6863         2.8774       207.4947
          4126.7753          1.6925        -2.0297        14.3420        14.5834      -381.0204       154.3152        14.2089       411.4449         2.6843       209.3554
          4129.7832         -0.1057        -0.5191        15.0308        15.0401      -388.3667       126.0662        16.5727       409.6173         2.6511       188.9528
          4132.7910         -0.6890        -2.8979        14.5072        14.8098      -392.7314        75.1039        24.2715       401.3379         2.7004       188.8329
          4135.7989          0.7556        -7.2295        13.5053        15.3372      -410.0759        23.0167        11.7932       412.1292         2.4269       203.5204
          4138.8067         -1.7684        -4.8430        14.2584        15.1619      -426.4953       -20.6214       -21.2330       429.1345         2.0744       227.1027
          4141.8146          1.4829        -7.5966         6.2636         9.9569      -431.0972       -22.8089       -66.9307       436.8941         1.3749       286.1996
          4144.8224          0.9065        -3.4484         6.7560         7.6392      -407.2379        19.3094       -63.3299       414.8818         1.3980       381.9942
          4147.8303         -4.1045        -8.0123         3.1492         9.5373      -362.4423        99.1579       -37.7364       380.7642         1.0493       456.1397
          4150.8382         -0.2374        -5.4852         8.8048        10.3763      -312.1336       130.8923        -5.6091       338.5842         1.0542       426.6450
          4153.8460         -1.0491        -8.7848        10.1828        13.4893      -284.9279       120.9425        -6.7062       309.8434         1.0647       374.8007
          4156.8539         -2.9011        -7.4515        10.9782        13.5816      -252.4893       131.5012         8.7437       285.7047         1.1354       342.2899
          4159.8617         -3.0579        -6.8403        12.0309        14.1733      -221.8968       126.5925        26.5025       256.9191         1.2183       341.4269
          4162.8696         -2.1491        -6.2947        13.1055        14.6968      -191.1201       110.0379        17.2574       221.2788         0.9990       386.4853
          4165.8774         -0.7321        -4.5072        13.9532        14.6813      -196.3032        81.7443        14.7319       216.8841         0.8500       416.9251
          4168.8853          1.4684        -2.8489        14.5445        14.8935      -239.9869        40.7573         6.6227       243.5846         0.9619       444.7529
          4171.8931          1.1608        -1.8371        13.0484        13.2281      -269.3680        41.4346        -4.9679       272.6759         1.1256       449.3412
          4174.9010          9.3827         4.8916        11.1325        15.3589      -309.2105        48.8279        -6.5170       313.2682         1.1161       429.5349
          4177.9088          8.2085         5.2224        10.1882        14.0873      -330.1791        52.0579         4.0237       334.2875         1.0186       428.4214
          4180.9167         10.0560         4.1436         9.4799        14.4278      -309.8081        45.6231         2.1480       313.1637         1.0137       398.4893
          4183.9246         11.0921         3.7439         8.7930        14.6414      -286.2384        30.8446         6.1199       288.2329         0.8916       397.1372
          4186.9324          9.8740         4.4252         9.6145        14.4747      -255.2540        -8.1451        11.0635       257.3365         0.7937       391.6934
          4189.9403          4.9755         8.5201         9.8272        13.9256      -234.3461       -38.9192        21.9868       239.1338         0.8857       391.7245
          4192.9481          0.8229         6.6700         8.3145        10.6910      -255.8532       -18.2215        10.9343       260.1263         0.8811       472.7190
          4195.9560          1.8154         6.8097         9.3127        11.6788      -320.0689         6.0729       -32.8241       321.8837         0.8549       542.3597
          4198.9638          2.3464        11.8733        11.5050        16.6986      -357.5362        38.0361       -22.4948       362.0389         0.8000       541.8871
          4201.9717          6.6991        -1.1443        13.1175        14.7735      -334.2664        68.3324        -8.9116       341.5058         0.6202       517.6080
          4204.9795          8.5958        -2.8298        12.1721        15.1676      -314.9445        57.8609        -0.0015       320.4280         0.6916       540.9742
          4207.9874          7.3784        -7.3531         9.4255        14.0481      -308.2210        37.0823        -3.7156       313.0362         0.7328       540.6201
          4210.9952         12.4579       -10.9846         6.9944        18.0217      -336.8856        13.0816        -2.6761       338.8513         0.6716       547.0650
          4214.0031         11.0302       -11.8287         4.7352        16.8525      -364.8640        46.2293        46.8147       371.4898         0.6458       485.6997
          4217.0110         10.9528       -11.8773         4.8257        16.8619      -363.8626        33.4052        50.9939       370.6266         0.7171       399.8482
          4220.0188         11.1945        -9.5125         5.2173        15.5892      -332.9571        25.0297        16.4668       334.9838         0.8699       369.8618
          4223.0267          6.5303        -6.9872         7.1088        11.9164      -373.9027        61.3186        34.8400       380.5587         1.4445       328.4970
          4226.0345         -2.0761        -0.9919        12.5800        12.7887      -462.5477        96.4004        45.0410       474.9082         1.7310       323.0417
          4229.0424          3.5210        -3.7284        13.5279        14.4672      -470.4364       104.0399        59.5244       486.3567         1.3340       320.1822
          4232.0502         -1.1888        -3.6152        10.8921        11.5378      -468.7188        74.8127        97.7912       484.8003         1.8897       283.1579
          4235.0581          3.4660        -5.9118         8.9743        11.2916      -478.7854        50.5661       115.4566       495.4849         2.4577       248.8603
          4238.0659          3.2693        -5.2272         7.3363         9.5830      -437.6474        37.6454       117.5942       455.1478         2.5916       242.9639
          4241.0738          4.9752        -2.9806         8.0000         9.8811      -403.2439        47.7545       106.3473       420.1478         2.2409       255.7264
          4244.0816          6.0320        -6.5058         8.8734        12.5478      -398.6559        51.2359        77.3181       410.0360         1.6226       276.8825
          4247.0895          5.2140        -4.4460         9.1817        11.4567      -372.2197        64.0676        53.5942       381.6946         1.3452       294.8227
          4250.0973          9.0785        -4.1394         7.8761        12.7117      -342.2158        45.8478        49.5343       348.9199         1.4319       289.7418
