Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          219.70284          3.2142        -3.5151         6.3061         7.9028      -190.4297        25.9257        15.1637       192.8767         0.4021       281.9712
          222.67180          4.1790        -4.7736         4.8678         7.9967      -197.1205        22.3241         8.3834       198.6931         0.4141       285.4078
          225.64076          4.0391        -4.6496         0.4152         6.1730      -223.0701        34.6117       -10.0330       226.4375         0.6128       234.5083
          228.60971          3.8901        -1.6900        -2.8449         5.1071      -241.2822        49.8066       -36.8772       249.3607         1.0221       176.0068
          231.57867          2.8910        -3.8037        -1.7589         5.0912      -254.2732        59.7477       -59.1109       267.9964         1.3003       159.6481
          234.54763          5.3749        -5.8123         0.3220         7.9232      -251.4014        56.8588       -59.9538       264.9843         1.2683       162.6845
          237.51658          1.8682        -3.2750         6.5781         7.5820      -258.9495        63.4416       -52.3892       272.0154         1.1765       166.3956
          240.48554         -0.9053        -2.2723         7.7529         8.1296      -265.4866        79.8930       -68.9059       285.7265         1.1742       149.4321
          243.45450         -1.4557        -2.5958         7.0871         7.6866      -266.4101        80.3577       -69.6874       286.9466         1.3222       138.4706
          246.42346         -1.4020        -2.3644         6.6513         7.1969      -267.2032        74.8919       -63.4438       284.6635         1.3148       143.1430
          249.39241         -0.9958        -2.4508         6.0162         6.5721      -267.7026        77.1532       -66.5389       286.4577         1.3129       144.2211
          252.36137         -0.9098        -1.9153         6.3694         6.7131      -269.6845        77.0182       -72.9459       289.8068         1.4198       140.5759
          255.33033         -1.3601        -1.4305         6.2588         6.5627      -264.0680        75.5886       -72.7836       284.1661         1.4549       135.1310
          258.29928         -1.3161        -1.1521         6.2710         6.5104      -262.2447        77.8907       -70.8177       282.5860         1.3559       136.4122
          261.26824         -1.1247        -0.6636         5.5569         5.7083      -261.7984        75.8822       -68.0350       280.9499         1.3493       138.7282
          264.23720         -1.4693        -0.7681         5.0495         5.3147      -256.9953        73.4362       -66.7675       275.5198         1.3334       139.3384
          267.20616         -1.6712        -1.5177         4.7924         5.2975      -253.4409        73.7619       -71.7020       273.5256         1.2431       144.0708
          270.17511         -0.9577        -2.2774         4.7881         5.3879      -257.6962        70.9580       -66.3471       275.6115         1.1391       166.6054
          273.14407          1.7875        -2.1998         6.3259         6.9319      -253.0717        66.2824       -50.9947       266.5620         0.8097       217.6195
          276.11303          0.0975        -3.8971         5.3241         6.5987      -240.4135        63.4070       -34.8643       251.4700         0.6159       254.0229
          279.08199          0.3443        -3.3326         5.4225         6.3740      -228.8609        58.9201       -15.6287       236.8957         0.6089       261.9389
          282.05094          2.1211        -2.8170         5.3122         6.3761      -209.9601        63.7389       -11.9748       219.8030         0.5917       255.1715
          285.01990          3.4701        -2.9856         5.2968         7.0008      -187.3885        57.0965        -5.9317       196.1494         0.5157       263.6584
          287.98886          3.0567        -3.2214         5.4985         7.0679      -185.7787        37.9654         1.7058       189.9800         0.4988       268.1538
          290.95781          2.8266        -4.1095         5.7125         7.5836      -189.9001        24.6013         8.3939       191.7179         0.4425       304.5713
          293.92677          2.9580        -3.9631         5.1296         7.1253      -179.9438        18.7136        20.1898       182.3494         0.4037       343.4074
          296.89573          3.1898        -3.7759         4.8063         6.8944      -170.2383        12.6222        29.4237       173.2360         0.4339       323.9107
          299.86469          3.2118        -3.8075         5.1002         7.1292      -165.9515        13.0939        29.1680       169.0265         0.4339       323.8772
          302.83364          3.8830        -4.1381         4.2314         7.0786      -163.8081        10.8371        33.0039       167.4634         0.4343       329.7555
          305.80260          4.1748        -3.9139         4.2364         7.1200      -165.0818        11.1794        35.6937       169.2663         0.4385       315.5967
          308.77156          4.5777        -3.5397         4.4371         7.2920      -165.4252        15.4508        40.8529       171.2961         0.4154       322.3008
          311.74052          4.6642        -3.4561         4.3402         7.2482      -162.1950        16.5142        45.0987       169.3218         0.4065       334.1799
          314.70947          4.9888        -3.7294         4.4122         7.6331      -157.0837        13.4200        41.1107       163.0883         0.3754       368.8063
          317.67843          4.4923        -3.2907         4.9733         7.4661      -148.8292        18.8897        48.3682       157.8504         0.3596       381.1538
          320.64739          4.1581        -3.4025         4.5703         7.0537      -145.1424        13.8265        55.2340       155.9369         0.3963       343.4404
          323.61634          4.2843        -3.5405         4.6491         7.2460      -142.6255        15.4939        55.2710       153.8885         0.3763       372.7059
          326.58530          4.4105        -3.4234         4.5402         7.1962      -137.4464        22.6780        56.6834       150.4556         0.3520       402.0586
          329.55426          4.4684        -3.0225         4.5498         7.0571      -138.8274        23.0955        52.5498       150.2594         0.3626       398.2754
          332.52322          4.2216        -2.9855         4.4524         6.8234      -139.0673        16.5214        52.9498       149.7568         0.3561       412.9169
          335.49217          4.4364        -2.7894         4.1215         6.6670      -131.2707        16.4395        49.9422       141.5457         0.3737       401.3464
          338.46113          3.8086        -2.7353         4.4016         6.4313      -113.8747        21.8236        46.1204       124.8651         0.4201       371.5199
          341.43009          2.8357        -2.8177         4.3885         5.9363      -107.5269        19.5247        47.9717       119.3768         0.4286       402.5498
          344.39905          2.6138        -2.8168         4.5823         5.9803      -106.2090        20.3439        45.1064       117.2458         0.4291       421.2941
          347.36800          2.4949        -2.8197         4.4400         5.8214      -109.5403        23.1520        46.4900       121.2884         0.4182       439.4157
          350.33696          2.7227        -3.2778         4.3375         6.0804      -107.4626        24.8252        46.9254       120.1627         0.4123       438.1717
          353.30592          2.6150        -3.3670         4.6098         6.2789       -98.0260        34.7018        43.5990       112.7910         0.4125       421.7307
          356.27487          2.3953        -3.2989         4.9758         6.4326       -90.1800        29.9598        39.9140       103.2601         0.3852       438.7831
          359.24383          2.6520        -3.6859         4.5971         6.4616       -88.1219        21.1714        36.5811        97.9167         0.3613       463.2604
          362.21279          3.0281        -3.7002         4.4254         6.5150       -96.3465        21.7895        31.1154       103.5691         0.3561       473.0301
          365.18175          3.1420        -3.6561         4.2370         6.4181       -94.0707        21.1576        30.1720       101.0385         0.3715       467.3725
          368.15070          2.8855        -3.6857         4.3488         6.3893       -85.3503        20.4319        28.7649        92.3577         0.3832       464.1654
          371.11966          2.6435        -3.7686         4.6210         6.5226       -72.6110        24.0430        27.9817        81.9093         0.3862       462.9466
          374.08862          2.5960        -3.6913         4.6801         6.5014       -63.6339        28.4599        27.5582        75.0865         0.3982       445.5698
          377.05758          2.6513        -3.5519         4.5885         6.3797       -68.5865        23.8428        28.1124        77.9946         0.3951       429.1053
          380.02653          3.1629        -3.6327         4.4659         6.5684       -67.3549        19.8423        31.9646        77.1506         0.3679       457.9814
          382.99549          3.5333        -3.5709         4.1321         6.5046       -59.7956        21.9921        30.1061        70.7314         0.3402       485.2269
          385.96445          3.8148        -3.5395         3.9651         6.5424       -48.2462        25.4980        30.9105        62.8799         0.2979       537.9017
          388.93341          3.8597        -3.5450         3.8365         6.4949       -44.2951        27.1012        33.5969        61.9662         0.2887       544.6515
          391.90236          3.7821        -3.5441         3.7477         6.3961       -48.5494        35.7717        33.2438        68.8995         0.3030       539.9583
          394.87132          3.7972        -3.4571         3.7802         6.3766       -49.5093        32.1021        30.9725        67.0595         0.3147       527.6048
          397.84028          3.6966        -3.3662         3.8914         6.3356       -45.5361        16.3739        26.1513        55.0799         0.3106       536.0740
          400.80923          3.7332        -3.6009         3.9246         6.5042       -46.2659        14.1806        25.2851        54.6289         0.2935       553.4759
          403.77819          3.7313        -3.8199         3.9691         6.6534       -45.1057        17.1049        21.9423        53.0595         0.2813       570.4488
          406.74715          3.7713        -3.8347         4.0125         6.7103       -41.7820        14.9193        19.7202        48.7549         0.2703       603.0688
          409.71611          3.7447        -4.3074         3.4050         6.6461       -44.7913         7.6806        15.2231        48.7958         0.2818       596.7549
          412.68506          4.1070        -4.3596         3.2004         6.7909       -52.5800         2.3558        12.6267        54.8088         0.2884       565.2809
          415.65402          4.0478        -4.1553         3.2205         6.6349       -54.2351        -0.0714        20.6921        58.2262         0.2966       585.9522
          418.62298          3.9748        -4.1884         3.1945         6.5990       -55.9575         5.3453        17.5147        58.9211         0.3217       564.5037
          421.59194          3.6849        -4.0298         3.2478         6.3534       -44.7067         5.5212        11.1372        46.5103         0.3540       509.9604
          424.56089          3.5720        -3.8051         2.9568         5.9984       -44.7098         4.0047        10.0849        46.1034         0.3778       488.2317
          427.52985          3.4941        -3.5323         3.0833         5.8475       -47.9809         5.2493        13.8488        50.2232         0.3816       492.3381
          430.49881          3.4444        -3.5597         3.3168         5.9612       -45.3313         6.5128        10.6010        47.0921         0.3647       517.0143
          433.46776          3.3897        -3.7955         3.5193         6.1872       -40.1007         6.6757         6.1050        41.1543         0.3595       518.7321
          436.43672          3.3903        -3.8803         3.6636         6.3224       -41.3002         3.6585         3.1705        41.7010         0.3783       485.0630
          439.40568          3.6564        -3.9188         3.8675         6.6094       -39.5395         1.5846         0.5713        39.5952         0.3633       497.2486
          442.37464          3.9554        -4.1207         3.8175         6.8702       -44.0516        -0.9573         0.4667        44.2170         0.3490       510.1101
          445.34359          3.8487        -3.9293         3.6439         6.5977       -41.9034        -1.9018        -5.0828        42.6393         0.3914       436.9704
          448.31255          3.8183        -3.8596         3.1677         6.2857       -34.5629         1.2197       -13.7567        37.5193         0.4163       410.2889
          451.28151          4.1593        -4.0376         2.6114         6.3578       -35.6462        -2.9376       -25.3340        44.1884         0.4078       425.8520
          454.25047          4.6800        -4.1742         2.4580         6.7356       -35.3864        -1.9123       -36.3410        51.1577         0.3812       435.3750
          457.21942          4.8606        -4.1073         2.6032         6.8755       -26.9468         7.8633       -43.8640        53.1294         0.3673       447.2462
          460.18838          4.8686        -4.1208         2.4731         6.8411       -17.0812        11.3274       -46.9174        51.2610         0.3810       424.9686
          463.15734          4.7838        -4.0880         2.5924         6.8056       -15.7514        11.2933       -50.5684        54.5118         0.3945       413.3683
          466.12629          5.0025        -4.1877         2.4679         6.9751        -8.5996        21.1967       -59.9533        64.7740         0.3626       432.4960
          469.09525          4.9838        -4.0277         2.2843         6.8028        -2.0035        34.1991       -62.4381        71.3835         0.3767       406.6338
          472.06421          5.0246        -3.6299         2.2521         6.5951        -1.3068        39.5715       -60.8631        73.1259         0.3736       404.6781
          475.03317          5.0578        -3.5699         2.4587         6.6612        -9.8232        41.7762       -51.9632        67.4103         0.3761       407.2881
          478.00212          5.1292        -3.4892         2.5651         6.7129       -11.2606        43.0501       -46.7073        64.7262         0.3892       395.4490
          480.97108          5.1863        -3.3736         2.6506         6.7309       -10.6447        50.1480       -41.4808        66.0275         0.3812       411.5608
          483.94004          5.2642        -3.1558         2.6404         6.6815        -8.7780        52.9559       -34.6079        63.9862         0.3570       449.3991
          486.90900          5.3192        -3.0044         2.3923         6.5608        -7.1464        57.0327       -25.3876        63.2453         0.3599       434.2275
          489.87795          5.1712        -2.9386         2.2760         6.3684        -6.9499        55.2153       -17.3358        58.3985         0.3906       409.4693
          492.84691          4.8355        -3.2349         2.3989         6.2930        -7.7875        49.0933       -18.9257        53.2517         0.3977       407.1194
          495.81587          4.5615        -3.5408         2.7700         6.4045       -10.8423        40.8333       -19.3656        47.3611         0.3943       418.9168
          498.78482          4.4835        -3.6741         3.0162         6.5344       -21.7108        38.3270       -18.9215        48.0617         0.3860       422.6320
          501.75378          4.6394        -3.8204         3.1701         6.7947       -21.7808        44.2888       -15.1864        51.7278         0.3428       470.6219
          504.72274          4.8819        -3.8043         3.0929         6.9190       -23.7246        43.3435       -15.1868        52.2174         0.2990       502.7964
          507.69170          5.1976        -3.6639         2.9417         7.0066       -28.0302        35.5407       -14.1769        47.5179         0.3088       482.5860
          510.66065          5.5355        -3.5478         2.7485         7.1262       -22.6007        39.3657        -8.0852        46.6484         0.2976       502.7606
          513.62961          5.4562        -3.6389         2.7052         7.0944       -20.6816        38.8871        -7.0267        45.4543         0.2881       493.5691
          516.59857          5.3341        -3.6927         2.7668         7.0529       -25.4594        32.4594        -7.4425        42.3299         0.3020       452.1921
          519.56753          5.2810        -3.7211         2.7012         7.0023       -22.2825        36.1622        -1.6805        42.5670         0.3016       461.9123
          522.53648          5.2825        -3.7323         2.7223         7.0176       -24.8567        39.7036        -2.9660        47.0548         0.2933       498.2424
          525.50544          5.3553        -3.7780         2.8823         7.1596       -24.2896        33.6064        -5.8495        42.2814         0.2761       526.5772
          528.47440          5.3529        -3.7610         2.8511         7.1364       -21.3747        28.5317        -2.6525        37.2316         0.2688       534.3307
          531.44336          5.3871        -3.6395         2.9006         7.1190       -26.8447        31.9800         6.8926        42.3743         0.2818       515.3125
          534.41231          5.4053        -3.5631         3.0085         7.1389       -20.4624        25.8238         3.5254        33.1658         0.2811       518.4202
          537.38127          5.2762        -3.3784         3.1451         7.0103       -18.9274        26.1658         3.1457        32.4794         0.2784       501.3892
          540.35023          5.2001        -3.3286         3.2456         6.9753       -23.6905        29.0914         4.9224        38.0702         0.2843       487.0101
          543.31919          5.0281        -3.2941         3.3177         6.8659       -28.5405        27.8936        11.0495        41.5359         0.3105       482.1707
          546.28814          5.0320        -3.3223         3.3702         6.9077       -22.4972        21.7486         9.8419        33.0566         0.3204       464.4779
          549.25710          5.0754        -3.4321         3.4435         7.0283       -18.8026        23.6520         5.4812        30.7876         0.3065       460.9200
          552.22606          5.0762        -3.4135         3.5214         7.0583       -22.5358        32.9152         0.6786        40.6875         0.2782       485.9900
          555.19501          5.0786        -3.2668         3.6548         7.0584       -18.3938        30.7885        -5.3044        36.7580         0.2716       505.0272
          558.16397          4.9963        -3.1718         3.6715         6.9644       -20.9210        18.3130        -4.8529        28.3350         0.2863       497.5169
          561.13293          5.0145        -3.1194         3.7120         6.9753       -24.8044        13.6940        -6.1879        29.2226         0.2945       504.6516
          564.10189          4.7943        -3.0805         3.6137         6.7479       -27.5621        10.1013        -6.5753        30.0896         0.3249       462.8762
          567.07084          4.7159        -3.2496         3.3790         6.6496       -25.6800         9.3323        -5.3360        27.8970         0.3221       465.1074
          570.03980          4.7033        -3.2744         3.2445         6.5855       -27.0067         8.1128        -7.0584        29.5301         0.3150       483.8980
          573.00876          4.7167        -3.2792         3.3224         6.6361       -25.4904        10.8823       -12.1295        31.2666         0.3099       502.9131
          575.97772          4.6137        -3.1470         3.4693         6.5746       -21.8251        12.9817       -10.3010        28.4487         0.3178       501.1441
          578.94667          4.5956        -3.0839         3.3961         6.4933       -26.3787         3.5042       -11.7118        29.0921         0.3449       471.9335
          581.91563          4.5917        -3.0555         3.3439         6.4499       -31.9011         5.3267       -10.3206        34.5387         0.3617       455.4944
          584.88459          4.4980        -3.2754         3.1781         6.4079       -29.0565         7.0642        -2.2320        30.0890         0.3652       466.3624
          587.85354          4.5715        -3.5264         3.1459         6.5750       -30.7070         6.5656        -4.3397        32.0317         0.3647       474.2740
          590.82250          4.5714        -3.4296         3.4153         6.6576       -30.5308         3.8497        -5.9489        31.5735         0.3512       476.1500
          593.79146          4.6379        -3.3695         3.6600         6.8014       -32.1528         9.7386        -5.6629        34.1734         0.3589       477.0754
          596.76042          4.3688        -2.9210         3.7860         6.4771       -34.3502        10.3160        -1.5177        35.9866         0.4036       439.8890
          599.72937          4.2502        -2.9304         3.9120         6.4772       -40.2727         5.6267        -1.3095        40.9555         0.3969       441.6738
          602.69833          4.2359        -2.8108         4.1268         6.5478       -43.9601         0.3502        -3.1941        44.0902         0.3914       459.9390
          605.66729          4.4023        -2.9996         4.3384         6.8702       -47.0335        -1.3085        -2.4843        47.1272         0.3875       465.5843
          608.63625          4.6894        -2.9114         4.7038         7.2521       -48.7957        -1.6684         2.1207        49.3528         0.3759       465.6331
          611.60520          4.5801        -3.1640         4.8201         7.3636       -43.2930        -3.4431         5.1689        44.3301         0.3693       476.7405
          614.57416          4.6886        -3.3597         4.6795         7.4276       -40.3739        -8.5661        -1.9303        41.3367         0.3883       455.7852
          617.54312          4.7003        -3.4441         4.8368         7.5729       -34.5523        -7.0227        -3.4797        35.5825         0.4159       427.8055
          620.51208          4.7791        -3.4075         4.8914         7.6405       -38.5303        -4.8266        -9.5153        40.0579         0.3905       439.5688
          623.48103          4.9122        -3.1659         4.8217         7.5763       -37.4403        -9.2453       -17.5959        43.4455         0.3791       443.7066
          626.44999          4.9844        -3.1873         4.6691         7.5368       -26.0877       -12.2967       -20.9171        35.6968         0.4147       424.3255
          629.41895          5.0558        -3.4393         4.2025         7.4196       -26.3303        -7.2072       -20.0031        33.9293         0.4060       409.7114
          632.38790          5.5141        -3.5855         3.7234         7.5581       -28.3856        -4.0571       -21.5314        35.8838         0.3688       428.2100
          635.35686          5.9537        -3.5965         2.9929         7.5723       -28.3577        -3.3462       -27.9333        40.4489         0.3730       415.0373
          638.32582          6.2171        -3.4907         2.7862         7.6551       -28.9758        -3.4623       -39.1203        48.8228         0.3550       422.4116
          641.29478          6.1133        -3.3043         3.0571         7.5919       -23.7576         1.7595       -33.0883        41.0340         0.3462       431.2378
          644.26373          5.8296        -3.2391         3.0591         7.3372       -21.8717         8.0064       -27.4342        36.1816         0.3447       426.0827
          647.23269          5.7950        -2.9366         3.1024         7.1994       -26.2829         9.9707       -26.7384        38.8043         0.3584       417.2221
          650.20165          5.7394        -2.9907         3.2403         7.2377       -26.3406         9.7258       -28.6005        40.0879         0.3615       395.0029
          653.17061          5.6967        -2.8137         3.3794         7.1965       -28.8183         9.2452       -28.7254        41.8042         0.3426       406.1050
          656.13956          5.7619        -2.5967         3.3014         7.1304       -31.9534        11.8306       -29.5813        45.2232         0.3354       416.5918
          659.10852          5.7201        -2.4738         3.3164         7.0596       -31.7758        14.7998       -29.8485        46.1075         0.3373       427.5214
          662.07748          5.5840        -2.2624         3.2911         6.8652       -34.3411        13.3743       -29.1198        47.0255         0.3143       440.4207
          665.04644          5.5322        -2.0539         3.3935         6.8073       -32.8501        14.5482       -26.7820        45.2294         0.3096       448.1553
          668.01539          5.2869        -1.9316         3.5860         6.6740       -34.0705        24.0220       -16.1070        45.4689         0.3006       479.5486
          670.98435          5.1453        -1.8988         3.7770         6.6592       -38.8395        25.9038        -7.7949        47.5568         0.2876       498.8539
          673.95331          5.0502        -1.8712         3.8938         6.6458       -34.8092        24.7342        -5.9968        44.0329         0.2988       481.4892
          676.92227          4.7693        -1.7439         3.9831         6.4539       -25.7860        32.8684        -0.4587        41.9328         0.3045       481.9646
          679.89122          4.4269        -1.8131         4.3375         6.4575       -22.6126        32.7985         5.3989        40.3060         0.3421       443.2242
          682.86018          3.8418        -1.7651         4.5017         6.1758       -18.7364        27.5139         8.3289        34.3476         0.3706       421.9102
          685.82914          3.8446        -1.9088         4.4650         6.1936       -16.9596        24.6732         9.3758        31.4240         0.3740       417.8755
          688.79809          3.8230        -2.0355         4.3714         6.1536       -17.8536        23.6362        13.5091        33.0234         0.3655       444.5314
          691.76705          3.7892        -2.0050         4.5801         6.2734       -21.0461        21.7441        17.5326        35.0566         0.3710       454.7164
          694.73601          3.7740        -2.0311         4.7164         6.3728       -22.0399        23.1255        17.9098        36.7549         0.3653       458.4130
