Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(eV)
          99.318280          2.7909        -4.3304         8.5941        10.0200         9.0405        49.0687        -6.6676        50.4579         0.3059      1995.9877
          102.32793          2.9027        -4.2246         8.4996         9.9255        -2.7925        40.6038        -0.4113        42.1237         0.2944      2107.0828
          105.33757          2.8626        -4.2558         8.4063         9.8474       -12.3683        43.8716         2.3221        45.9642         0.2884      2123.9865
          108.34722          2.9633        -4.2404         8.3652         9.8356        -3.2811        43.6923        -4.9953        45.7726         0.3059      1946.1992
          111.35686          3.0551        -4.2321         8.5115         9.9845        -0.9931        38.1199       -16.7250        41.7724         0.3059      1930.0923
          114.36651          3.2483        -3.9406         8.5749         9.9804        -4.3160        37.4316       -15.2323        40.6609         0.3059      1957.1854
          117.37615          3.3152        -3.8714         8.6050        10.0012        -3.0077        37.9076       -17.5329        41.8995         0.3059      1958.4915
          120.38580          3.4120        -3.7274         8.4951         9.8844        -4.0019        26.9070       -14.0272        30.9925         0.3175      1920.0740
          123.39544          3.3545        -3.7108         8.3788         9.7584        -5.0774        16.4964       -13.9310        22.9504         0.3235      1909.8831
          126.40509          3.2501        -3.4636         8.4040         9.6533        -6.8459        11.6414       -21.9394        27.1589         0.3059      2030.1704
          129.41473          3.3830        -3.6455         8.2615         9.6429       -12.3682        16.8568       -19.9810        32.5664         0.3175      1988.1987
          132.42437          3.1511        -3.4197         8.3845         9.5877        -2.4438        21.9860       -15.4002        29.8246         0.3235      1917.4544
          135.43402          3.1339        -3.7260         8.3112         9.6323        -2.4199        11.2894       -18.9957        23.9281         0.3059      1959.0359
          138.44366          3.2142        -3.5325         8.4599         9.7149        -3.2376        13.4166       -19.6847        26.6889         0.3059      1998.5673
          141.45331          3.1447        -3.6599         8.4467         9.7278         8.3777         8.5517       -28.2079        30.6818         0.3059      2067.3783
          144.46295          2.9599        -3.4362         8.6973         9.8087        14.6689         4.6510       -26.5075        31.7411         0.3059      2049.4893
          147.47260          3.0330        -3.7948         8.5937         9.8717        13.3081        -3.3080       -25.1464        30.2997         0.3175      1946.3922
          150.48224          2.9756        -3.6594         8.6520         9.8541         7.8405        -9.0819       -26.9977        30.9014         0.3235      1900.7263
          153.49189          3.1253        -3.8227         8.6103         9.9256        15.7279       -16.9343       -28.3051        36.7386         0.3059      1993.7187
          156.50153          3.0452        -4.0666         8.4544         9.8635         5.0109       -16.5819       -34.0825        39.3750         0.3059      2046.8825
          159.51117          3.1154        -3.7284         8.5760         9.8567        -0.3380       -16.7208       -40.9675        44.6896         0.3059      2028.7790
          162.52082          3.1223        -3.8060         8.5929         9.9032        -0.9866       -18.2281       -40.2772        45.0674         0.3059      2006.0017
          165.53046          3.1442        -3.9191         8.5239         9.8945        -8.9806       -15.8396       -42.8020        46.6177         0.3175      1908.3612
          168.54011          3.3641        -4.1577         8.4662        10.0140        -4.6276       -23.1888       -42.2122        48.6242         0.3235      1904.3745
          171.54975          3.5259        -4.3285         8.4919        10.1627        -1.9998       -19.7076       -47.2216        52.8414         0.3059      2015.0796
          174.55940          3.5708        -4.4879         8.5203        10.2707        -0.5406       -12.5293       -44.3438        47.8686         0.3059      1956.7667
          177.56904          3.7149        -4.9081         8.4698        10.4703        -3.1260       -28.0866       -47.1585        55.6734         0.3059      1932.4063
          180.57869          3.9634        -5.2096         8.4234        10.6678        -4.7462       -30.0375       -49.8516        59.6591         0.3175      1866.6756
          183.58834          4.0762        -5.3817         8.5258        10.8750         5.3602       -40.1561       -52.5840        66.6311         0.3235      1810.8608
          186.59798          4.1949        -5.5292         8.4685        10.9492        -1.9357       -47.1504       -69.7060        84.3731         0.3175      1841.8871
          189.60763          4.2911        -5.8093         8.6266        11.2508        -5.3800       -45.5268       -66.8206        81.4800         0.3235      1785.1579
          192.61727          4.3648        -5.9930         8.8860        11.5728        -3.9470       -49.0806       -56.7516        75.2180         0.3291      1798.6398
          195.62692          4.4860        -6.2155         8.7595        11.6398        -0.5704       -42.3424       -45.8716        62.6266         0.3642      1637.6792
          198.63656          4.4839        -6.1109         9.1599        11.8892        -5.9870       -38.8941       -32.7403        51.5558         0.3642      1600.6144
          201.64621          4.8568        -6.5263         9.1688        12.2575        -4.6187       -34.1510       -27.0634        44.7710         0.3642      1576.1084
          204.65585          5.0171        -6.5997         9.4127        12.5429        -2.7488       -36.1944       -35.9781        52.4638         0.3642      1620.9776
          207.66549          5.1984        -6.9043         9.4137        12.7793        -9.9785       -36.6477       -41.8382        57.0903         0.3642      1590.9863
          210.67514          5.4679        -6.8002         9.7333        13.0720        -2.6076       -41.6940       -44.0559        60.8013         0.3642      1521.5050
          213.68478          5.5466        -7.1336         9.8543        13.3701        -8.1121       -47.0667       -46.6163        67.0056         0.3758      1472.2203
          216.69443          5.4059        -7.2286        10.2244        13.6387       -15.7566       -39.0460       -31.9345        53.4953         0.3934      1410.6474
          219.70407          5.8767        -7.7870        10.2399        14.1432       -21.6739       -35.8316       -31.9766        52.8951         0.3934      1382.0924
          222.71372          6.0149        -7.6931        10.6510        14.4501       -11.5995       -43.0869       -41.6834        61.6586         0.3934      1386.6152
          225.72336          6.1516        -7.8951        10.4349        14.4590        -6.7989       -43.3627       -46.6610        64.3261         0.3934      1385.7894
          228.73301          6.4527        -8.0697        10.2699        14.5681       -10.0191       -32.8002       -37.4073        50.8026         0.4049      1328.0370
          231.74265          6.8445        -8.1005        10.4969        14.9215        -5.3554       -35.4728       -37.2804        51.8156         0.4225      1256.0139
          234.75230          6.5421        -8.1555        10.6875        14.9510        -4.5018       -37.7325       -42.7320        57.4147         0.4225      1250.0986
          237.76194          6.1265        -8.1091        10.7097        14.7644         1.6735       -36.5047       -50.0428        62.9052         0.4456      1245.7675
          240.77159          6.0506        -8.1179        10.6061        14.6628        16.9584       -38.8762       -53.3361        68.1655         0.4692      1190.9408
          243.78123          6.2754        -7.8962        10.7783        14.7615        27.2001       -41.7283       -59.6908        78.0396         0.4632      1197.8488
          246.79087          5.4423        -7.9583        11.1974        14.7761        33.2177       -43.5983       -62.0051        82.8926         0.4808      1138.3601
          249.80052          6.4698        -8.0367        11.1184        15.1679        19.6562       -48.9786       -50.4017        74.1428         0.5039      1108.1146
          252.81016          6.2020        -7.4117        10.4712        14.2494        18.5664       -64.1109       -40.2785        78.3905         0.5622      1092.0201
          255.81981          6.2891        -7.3266         9.7296        13.7076        24.1808       -70.9059       -34.1237        82.6482         0.6205      1035.6113
          258.82945          7.1474        -7.5419         9.7125        14.2231        15.5918       -67.6824       -25.7777        74.0858         0.6672       956.9383
          261.83910          6.6095        -8.1158         9.8115        14.3463        18.3233       -63.1233       -23.7252        70.0728         0.6732       923.3825
          264.84874          6.0821        -8.1807         9.9389        14.2372        22.4688       -58.3996       -27.8801        68.9750         0.6556       919.9695
          267.85839          6.6699        -7.8713         9.5561        14.0629        20.2342       -51.9254       -38.9193        68.0597         0.6440       929.8828
          270.86803          6.7220        -7.8143         9.7555        14.1921        19.9092       -57.9553       -40.5789        74.0026         0.6149       939.0835
          273.87768          6.6855        -8.3194        10.1006        14.6946        21.1296       -59.8495       -32.7666        71.9255         0.5857       957.3946
          276.88733          7.7387        -7.8471        10.2117        15.0248        28.3506       -42.7557       -33.5080        61.9864         0.5335      1031.1250
          279.89697          8.5532        -7.6219        10.1481        15.3047        26.0439       -30.3421       -44.1254        59.8930         0.4692      1115.7858
          282.90661          8.6775        -7.3871        10.4556        15.4657        26.7966       -23.3149       -49.0234        61.2231         0.4516      1143.3703
          285.91626          7.9181        -7.6968        10.1884        15.0247        31.7235       -11.0434       -41.4087        53.3936         0.4516      1150.4257
          288.92590          7.9952        -7.5410         9.8380        14.7504        25.8757        -9.4794       -38.3704        47.6138         0.4516      1142.6568
          291.93555          8.3734        -7.6252         9.6293        14.8654        18.2123       -11.4429       -33.1678        39.6068         0.4516      1152.7945
          294.94519          8.3738        -7.2089         9.8566        14.8068        20.7511       -11.8442       -29.2901        37.8929         0.4516      1158.5986
          297.95484          8.2072        -7.2478         9.9301        14.7816        19.7341       -15.2612       -30.3391        39.4904         0.4401      1158.3599
          300.96448          8.2296        -6.9687        10.1302        14.7956         8.9381       -11.0759       -26.1804        30.1711         0.4456      1163.4417
          303.97413          8.1574        -7.0124        10.0748        14.7383         2.0730        -6.1281       -18.1273        19.3014         0.4808      1116.9414
          306.98377          8.1127        -6.8796         9.9974        14.5977         0.4470        -5.6831       -11.0536        12.8739         0.4923      1117.5322
          309.99342          8.2143        -6.8284         9.9380        14.5899        -6.4394        -2.1631        -2.2301         9.2718         0.4868      1115.0495
          313.00306          8.4877        -6.5429         9.8280        14.5410       -12.6170         0.1261         5.4899        14.1435         0.4516      1166.1714
          316.01271          8.2493        -6.5723        10.1351        14.6276       -16.4949        -0.4909         9.8500        19.3548         0.4632      1127.1993
          319.02235          8.2625        -6.9345        10.3439        14.9450       -22.7155        -7.4445         8.4862        26.9647         0.4692      1089.9935
          322.03200          8.4029        -7.1738        10.4693        15.2210       -24.1715       -14.7058         9.2920        30.4386         0.4516      1119.5883
          325.04164          8.5222        -7.0995        10.3072        15.1417       -22.8745        -3.8282        14.2641        27.4897         0.4748      1094.1585
          328.05129          8.6926        -6.8812        10.0978        14.9960       -29.0675         3.2357        22.4189        37.0403         0.5099      1010.5194
          331.06093          8.5885        -6.8807        10.2686        15.0515       -36.9861         5.1668        28.9952        47.5007         0.5099      1039.6226
          334.07058          8.2274        -7.2235        10.5946        15.2353       -34.2296         1.3827        32.7102        48.5939         0.5215      1045.2729
          337.08022          7.5569        -7.0836        10.5718        14.8002       -30.8383         6.6485        43.3908        54.1908         0.5738       963.9216
          340.08986          7.5931        -6.7637        10.8443        14.8661       -34.7885        12.5244        44.5162        58.0795         0.6496       881.1712
          343.09951          7.2750        -7.2765        10.6462        14.8059       -31.3571         5.5718        42.4025        53.4986         0.6847       858.3907
          346.10915          6.8703        -7.2091        10.7858        14.6801       -42.8125        -2.6745        43.4241        61.1391         0.7079       856.2534
          349.11880          6.4091        -7.3684        10.5598        14.3833       -49.3052        -3.8921        43.1146        65.7932         0.7546       825.3205
          352.12844          6.6199        -6.6477        11.1522        14.5735       -48.3409        -4.4818        39.1785        62.7215         0.7721       811.4990
          355.13809          6.9046        -6.6652        11.4413        14.9333       -41.7776       -16.1703        40.4198        60.7777         0.7721       803.1608
          358.14773          7.0732        -6.4221        11.8688        15.2362       -32.1229       -29.0579        35.4296        56.7075         0.7606       810.8833
          361.15738          6.9905        -6.7460        11.6708        15.1849       -29.1090       -35.2848        33.2399        56.7935         0.7314       831.7945
          364.16702          7.0878        -6.7157        11.5670        15.1372       -30.7796       -27.1377        35.7152        54.5276         0.7370       830.0045
          367.17667          7.4332        -6.8974        11.4527        15.2967       -31.2481       -24.2572        32.1301        51.0329         0.7606       797.4084
          370.18632          7.6819        -7.0837        11.2985        15.3898       -29.6857       -27.2458        28.2316        49.2620         0.7314       797.6594
          373.19596          7.9965        -7.6166        10.7561        15.4159       -33.0104       -37.0243        26.1915        56.4601         0.7254       797.7686
          376.20561          7.8576        -7.1771        10.4656        14.9259       -39.9628       -49.3211        23.0417        67.8023         0.7893       783.2189
          379.21525          6.6586        -6.3421        10.8686        14.2368       -55.1362       -53.8905        23.1984        80.6128         0.8480       758.3966
          382.22489          6.7627        -6.9700        11.6151        15.1402       -63.8748       -55.7503        27.6370        89.1762         0.8073       767.9416
          385.23454          7.7190        -8.1332        10.7144        15.5090       -51.3464       -59.3429        18.5925        82.3804         0.7837       781.0744
          388.24418          7.7758        -8.0144         9.6317        14.7467       -35.0362       -75.3419         9.2045        83.7865         0.8244       784.2681
          391.25383          7.6000        -7.4432         9.7192        14.4092       -32.1713       -75.9337        11.8227        83.4757         0.8711       785.0753
          394.26347          8.1763        -7.2282         9.4458        14.4334       -29.0090       -66.9779        14.3692        74.7091         0.9003       770.8377
          397.27312          8.4038        -6.7426         9.5280        14.3830       -25.2948       -63.0500        17.5704        70.6082         0.9063       770.5202
          400.28276          8.7262        -6.3227         9.2016        14.1702       -30.6713       -60.1886        18.5716        70.1890         0.8887       787.4154
          403.29241          8.5624        -6.4735         8.8847        13.9341       -21.3002       -63.3078        16.9989        69.1732         0.9003       787.3073
          406.30205          8.3363        -6.5797         8.8995        13.8560       -16.0864       -67.9877        17.8859        72.1323         0.9294       766.5548
          409.31170          8.2273        -7.0183         9.0925        14.1286       -13.8568       -69.5406        14.4169        72.5533         0.9238       763.1998
          412.32134          7.6335        -7.5991         9.0148        14.0458        -6.8043       -70.8209         6.1960        71.7014         0.9003       765.3113
          415.33098          7.5868        -7.7542         9.2602        14.2632        -2.0397       -66.3744        -4.9694        66.7950         0.9410       726.7068
          418.34063          7.9891        -7.2262         9.1381        14.1261         1.9201       -63.3967       -12.3674        64.6692         0.9645       695.5032
          421.35027          8.4069        -6.7341         9.1214        14.1147        11.5764       -66.3653       -16.8156        70.0474         0.9354       700.2478
          424.35992          8.7050        -6.8811         8.9181        14.2359        25.6916       -66.7297       -21.2745        74.7422         0.9178       720.8422
          427.36956          8.3587        -7.2032         8.9635        14.2162        29.0779       -63.2324       -29.6056        75.8374         0.9063       716.8076
          430.37921          8.1443        -7.9365         8.4072        14.1421        31.0553       -57.5400       -32.0981        73.0989         0.8771       723.2529
          433.38885          8.2749        -8.0510         7.9609        14.0238        28.0921       -49.2773       -23.5719        61.7156         0.8595       728.2763
          436.39850          9.0720        -8.0587         7.5979        14.3168        22.8868       -45.3282       -23.7859        56.4502         0.8595       735.8841
          439.40814          8.9847        -7.8144         7.4717        14.0576        31.4649       -32.2072       -24.4509        52.0080         0.8595       738.9057
          442.41779          8.8174        -7.6975         7.6577        13.9871        45.5627       -22.1761       -23.3559        56.1119         0.8711       720.1805
          445.42743          8.7176        -7.0174         8.3476        13.9615        57.5318       -17.9516       -27.5127        66.3613         0.8655       733.2826
          448.43708          8.6872        -7.3148         8.2092        14.0130        62.3475       -13.2569       -33.6639        72.1654         0.8536       730.2340
          451.44672          8.9600        -7.0529         7.9495        13.9004        67.8449        -8.2935       -36.0685        77.3122         0.8540       700.3770
          454.45637          8.8397        -7.4517         8.3047        14.2350        70.6087        -1.0597       -32.5756        78.1364         0.8244       710.2461
          457.46601          8.7442        -6.7183         8.8853        14.1614        72.7177        11.8318       -20.4833        77.1831         0.8248       698.5224
          460.47566          9.4184        -6.8449         8.8734        14.6389        76.4031        21.0840        -8.0846        79.7474         0.7837       699.9385
          463.48530          9.6852        -6.9544         8.9060        14.8823        80.2301        24.8635        -3.8548        84.1283         0.7897       702.6790
          466.49495         10.1720        -6.3599         9.0458        15.0248        79.2277        26.5823        -3.9180        83.6809         0.7606       749.8938
          469.50459         10.3022        -6.0512         8.8163        14.8486        76.6063        27.8512        -1.9254        81.7633         0.7661       732.7428
          472.51424          9.6495        -6.1494         8.9590        14.5324        79.5913        37.2063        -0.2563        87.9172         0.8128       719.8732
          475.52388          8.7758        -6.3722         9.3238        14.3022        92.0040        47.6187        -2.7864       103.6860         0.8188       719.3985
          478.53353          8.1148        -5.8995         9.6431        13.9156        94.5557        58.2873         2.2664       111.3638         0.8013       709.0982
          481.54317          8.6388        -6.2211         8.9576        13.9130        78.5808        65.0848        10.8437       103.0571         0.8360       678.5310
          484.55282          8.5413        -6.1539         8.6015        13.5945        66.8584        72.6256        18.8136       100.6125         0.8771       674.2270
          487.56246          8.5790        -6.3419         8.6102        13.7097        58.3083        73.3976        25.6165        97.3576         0.8364       702.6890
          490.57211          7.7334        -6.8068         9.4020        13.9476        48.2859        72.0358        31.3023        92.3041         0.8013       722.6224
          493.58175          7.0266        -7.5969         9.8013        14.2531        41.4318        73.2023        34.1987        90.8533         0.8013       704.7781
          496.59139          7.5194        -7.5354         9.5123        14.2761        33.7496        70.7923        37.4043        87.0391         0.8128       709.3090
          499.60104          6.5617        -7.4893         8.8260        13.3058        31.6586        72.1403        40.1332        88.5034         0.8304       740.9651
          502.61068          5.6882        -8.4674         9.1767        13.7209        43.8628        77.4294        37.7914        97.0202         0.7841       780.7220
          505.62033          5.0152        -9.2619         9.6585        14.2907        48.4682        79.6224        33.8532        99.2912         0.7254       809.1124
          508.62997          5.7392        -8.5704         9.7611        14.2010        32.5914        76.6242        34.7831        90.8920         0.6967       829.2111
          511.63962          7.0793        -8.2699        10.1369        14.8749        31.5193        76.3394        29.8347        89.2282         0.6033       910.0369
          514.64926          7.9832        -8.2451         9.9215        15.1707        46.8997        70.3309        27.0058        88.8303         0.5682       941.9065
          517.65891          7.9498        -7.8883        10.3726        15.2648        32.8055        56.6583        25.6311        70.4513         0.5566       948.1470
          520.66855          8.4937        -7.8811        10.2907        15.4969        21.1026        43.5862        19.4154        52.1970         0.5275       987.8580
          523.67820          8.5634        -7.9648        10.1954        15.5151        19.8533        23.8143        10.4815        34.3719         0.5099      1002.2743
          526.68784          8.6239        -7.4232        10.1833        15.2701        21.7343         8.9064         4.9868        24.1314         0.5215      1003.9620
          529.69749          8.7227        -7.3749         9.9454        15.1455        18.0582         1.7142         3.7161        20.5117         0.5390       986.6878
          532.70713          8.9692        -7.5405         9.7625        15.2516        13.7877       -15.7908        -4.0281        22.4813         0.5506       972.3114
          535.71678          8.8632        -7.5799         9.6248        15.1211        14.2286       -26.5116        -3.6596        30.6260         0.5682       956.4738
          538.72642          8.8505        -7.3429         9.4431        14.8803        17.2199       -24.2646        -0.0289        29.8007         0.5798       938.0373
          541.73607          8.8502        -7.2478         9.2761        14.7276        18.1240       -25.8850        -3.1196        31.8406         0.6089       920.9710
          544.74571          8.9096        -7.1158         9.0280        14.5437        18.5083       -26.9302        -5.6792        33.2435         0.6265       905.8832
          547.75536          8.6236        -7.0149         9.0790        14.3528        22.6911       -25.6061        -8.5692        35.3962         0.6265       915.2327
          550.76500          8.7083        -6.6314         9.0688        14.2145        27.1941       -26.8886       -13.1891        40.4546         0.6496       922.3355
          553.77465          8.6256        -6.2156         8.8153        13.8110        29.1598       -30.6721       -17.3753        45.8802         0.7079       862.4007
          556.78429          8.5295        -5.9830         8.7401        13.5992        28.0594       -30.9944       -17.8714        45.6374         0.7314       839.6915
          559.79394          8.6750        -6.7178         8.5677        13.9208        30.2442       -28.9175       -11.6634        43.4975         0.7023       848.1692
          562.80358          8.9916        -7.2421         8.1949        14.1581        35.6084       -28.8687        -7.2746        46.5650         0.6732       895.0311
          565.81323          9.2108        -7.2219         7.9714        14.1611        38.7142       -28.6366        -3.0580        48.2938         0.6672       909.1454
          568.82287          8.9685        -7.1516         7.9233        13.9413        27.2859       -23.9784         0.4014        36.4664         0.6963       885.8485
          571.83252          9.0479        -7.2310         7.7865        13.9564        22.5475       -24.1565         0.8146        33.0728         0.7139       846.0146
          574.84216          9.4750        -7.3643         7.6863        14.2509        26.0941       -27.4504         2.3202        38.0627         0.7139       834.7151
          577.85180          9.5954        -7.3922         7.7010        14.3534        25.8987       -32.4783         7.1713        42.3175         0.7023       884.0011
          580.86145          8.8371        -7.6553         7.7334        14.0180        26.1382       -34.6998        10.4967        44.9008         0.6963       929.1007
          583.87109          8.4575        -7.9003         7.4694        13.7745        33.4400       -34.9418        11.3272        49.7726         0.7139       914.1674
          586.88074          8.4299        -8.1461         7.1330        13.7223        36.5929       -39.2812         6.5701        54.1660         0.7139       899.1750
          589.89038          8.2070        -7.9484         6.9839        13.3905        34.6276       -45.0689         4.4761        57.1368         0.7254       902.1207
          592.90003          8.0258        -7.6755         7.1356        13.2001        31.6193       -53.3363         5.1318        62.2843         0.7546       896.2986
          595.90967          7.8740        -7.3318         6.8651        12.7627        28.4922       -61.2364         3.2653        67.7654         0.7837       889.3630
          598.91932          7.5332        -7.2399         7.4143        12.8116        22.7050       -64.7323         3.5429        68.8071         0.7897       857.8225
          601.92896          8.2975        -6.3897         8.1568        13.2744        21.7505       -65.7754         6.6064        69.6272         0.7606       828.1623
          604.93861          9.0077        -5.7557         8.4096        13.6010        22.8070       -63.6496         7.0185        68.0337         0.7314       825.2759
          607.94825          8.9763        -5.5378         8.9071        13.8050        24.8428       -64.5748         9.1472        69.8689         0.7139       852.9085
          610.95789          9.2109        -5.2094         9.2425        14.0500        30.4662       -61.0736        10.9084        69.4316         0.7254       846.6416
          613.96754          8.9108        -5.2846         9.4621        14.0307        33.4038       -57.8419        15.6994        68.6504         0.7199       867.2943
          616.97718          8.7017        -4.7171         9.7689        13.9069        34.0868       -57.5342        15.9089        68.8698         0.7079       880.8941
          619.98684          8.5499        -4.4069         9.9449        13.8356        36.1379       -53.5507        17.2139        66.8942         0.7546       835.2844
          622.99648          8.2012        -5.0062         9.7181        13.6661        38.9969       -54.3136        14.8840        68.5439         0.7721       821.0864
          626.00613          8.0181        -4.9869         9.7463        13.5702        44.6591       -49.8991        16.5676        69.2007         0.7721       839.2887
          629.01577          7.4555        -5.4414         9.6257        13.3360        47.9176       -44.7047        18.7192        68.1544         0.7837       855.1269
          632.02542          7.1298        -5.5397         9.4925        13.1007        48.2696       -42.6417        18.6502        67.0872         0.8128       812.1508
          635.03506          6.2125        -5.8624         9.3181        12.6408        50.6298       -41.5350        20.1014        68.5082         0.8536       794.1867
          638.04471          5.8090        -5.9117         9.5645        12.6559        45.6810       -37.1849        23.4225        63.5738         0.8771       790.1040
          641.05435          4.5614        -7.0159         9.3253        12.5296        45.0538       -34.4442        28.7246        63.5910         0.8480       785.6167
          644.06400          4.0446        -7.7212         9.6830        13.0283        42.3509       -30.0246        22.8963        56.8741         0.8420       757.9226
          647.07364          3.4432        -8.1003         9.8552        13.2134        39.0171       -27.4142        15.7420        50.2180         0.8943       714.1035
          650.08328          2.8454        -8.5786         9.4409        13.0698        37.4990       -21.5959        15.1576        46.1188         0.9122       697.4377
          653.09293          2.5572        -8.9552         9.6344        13.3999        38.0797       -11.8513        14.9956        42.8056         0.8711       725.9701
          656.10258          2.4450        -9.2939         9.5177        13.5255        40.2538        -5.6115        11.0963        42.2853         0.8887       712.9104
          659.11222          2.7584        -9.3743         9.7588        13.8102        42.4205        -1.0546         9.8449        43.7783         0.8655       716.0596
          662.12187          3.4458        -9.0352        10.6396        14.3774        44.3315         4.7098        12.2427        46.2957         0.8304       739.1257
          665.13151          2.7632        -9.3985        10.0648        14.0452        54.3048         7.3241        12.1657        56.1336         0.8651       728.5973
          668.14115          2.4593        -8.6179        10.1200        13.5178        58.7038         5.0292        12.5061        60.3070         0.8947       714.7358
          671.15080          2.9235        -8.9127        11.0482        14.4930        58.5896         3.4583        10.8777        59.7543         0.8248       745.0395
          674.16045          3.9294        -8.8074        11.2505        14.8184        69.7098         5.7459        11.0446        70.8499         0.7837       764.6183
          677.17009          4.2006        -8.3765        11.4210        14.7733        73.8931         2.1467         9.6572        74.5787         0.8128       728.3707
          680.17974          4.1571        -8.0223        11.4288        14.5690        75.8642        -1.3947         4.6238        76.1766         0.8304       712.5898
          683.18938          3.6326        -8.1913        11.0546        14.2302        87.2651        -6.0252        -0.5877        87.5061         0.8420       718.5781
          686.19903          3.3361        -6.9306        10.9685        13.3967        97.9656        -6.4200        -0.4982        98.2588         0.8827       707.7376
          689.20867          3.2837        -6.1544        11.1769        13.1751        99.3560        -3.3403        -2.5596        99.4882         0.9063       711.4769
          692.21831          4.1530        -7.2676        10.5886        13.4976       105.1346        -3.6801        -4.2072       105.3371         0.8655       740.2378
          695.22796          4.0232        -7.4473        10.3963        13.4064       104.8243        -0.8077        -5.6494       105.0496         0.8651       741.9157
          698.23761          3.4311        -7.4975         9.9511        12.9232        99.8378        -3.5794        -8.7194       100.3050         0.9294       698.7920
          701.24725          3.6283        -7.5215         9.7860        12.8648       101.7488        -7.0937        -8.9860       102.4358         0.9122       711.7333
